HUC12RNG,NS_CA_4.2.10c,UR_CA_4.2.10c,NS_CA_4.2.11c,UR_CA_4.2.11c,NS_CA_4.2.12,UR_CA_4.2.12,NS_CA_4.2.13c,UR_CA_4.2.13c,NS_CA_4.2.14,UR_CA_4.2.14,NS_CA_4.2.7c,UR_CA_4.2.7c,NS_CA_4.2.8c,UR_CA_4.2.8c,NS_CA_4.2.9c,UR_CA_4.2.9c,NS_CT_4.4.1,UR_CT_4.4.1,NS_CT_4.4.11,UR_CT_4.4.11,NS_CT_4.4.13,UR_CT_4.4.13,NS_CT_4.4.14u,UR_CT_4.4.14u,NS_CT_4.4.15,UR_CT_4.4.15,NS_CT_4.4.16,UR_CT_4.4.16,NS_CT_4.4.17h,UR_CT_4.4.17h,NS_CT_4.4.17s,UR_CT_4.4.17s,NS_CT_4.4.17w,UR_CT_4.4.17w,NS_CT_4.4.18,UR_CT_4.4.18,NS_CT_4.4.8,UR_CT_4.4.8,NS_CT_4.4.9,UR_CT_4.4.9,NS_CW_4.3.10,UR_CW_4.3.10,NS_CW_4.3.11,UR_CW_4.3.11,NS_CW_4.3.2,UR_CW_4.3.2,NS_CW_4.3.3,UR_CW_4.3.3,NS_CW_4.3.4,UR_CW_4.3.4,NS_CW_4.3.6,UR_CW_4.3.6,NS_CW_4.3.7,UR_CW_4.3.7,NS_CW_4.3.8,UR_CW_4.3.8,NS_CW_4.3.9,UR_CW_4.3.9,NS_CW_4.4.14w,UR_CW_4.4.14w,NS_MA_4.2.13a,UR_MA_4.2.13a,NS_MA_4.2.13b,UR_MA_4.2.13b,NS_MA_4.2.13c,UR_MA_4.2.13c,NS_MA_4.2.6a,UR_MA_4.2.6a,NS_MA_4.2.7a,UR_MA_4.2.7a,NS_MA_4.2.7b,UR_MA_4.2.7b,NS_MA_4.2.7c,UR_MA_4.2.7c,NS_MA_4.2.8a,UR_MA_4.2.8a,NS_MA_4.2.8b,UR_MA_4.2.8b,NS_MA_4.2.8c,UR_MA_4.2.8c,NS_MA_4.2.9a,UR_MA_4.2.9a,NS_MA_4.2.9b,UR_MA_4.2.9b,NS_MA_4.2.9c,UR_MA_4.2.9c,NS_MT_4.4.1,UR_MT_4.4.1,NS_MT_4.4.10,UR_MT_4.4.10,NS_MT_4.4.11,UR_MT_4.4.11,NS_MT_4.4.12,UR_MT_4.4.12,NS_MT_4.4.17h,UR_MT_4.4.17h,NS_MT_4.4.17s,UR_MT_4.4.17s,NS_MT_4.4.17w,UR_MT_4.4.17w,NS_MT_4.4.18,UR_MT_4.4.18,NS_MT_4.4.2,UR_MT_4.4.2,NS_MT_4.4.3,UR_MT_4.4.3,NS_MT_4.4.4,UR_MT_4.4.4,NS_MT_4.4.5,UR_MT_4.4.5,NS_MT_4.4.6,UR_MT_4.4.6,NS_MT_4.4.7,UR_MT_4.4.7,NS_MT_4.4.8,UR_MT_4.4.8,NS_MW_4.3.1,UR_MW_4.3.1,NS_MW_4.3.10,UR_MW_4.3.10,NS_MW_4.3.5,UR_MW_4.3.5,NS_MW_4.3.9,UR_MW_4.3.9,NS_PA_4.2.13b,UR_PA_4.2.13b,NS_PA_4.2.13c,UR_PA_4.2.13c,NS_PA_4.2.7b,UR_PA_4.2.7b,NS_PA_4.2.7c,UR_PA_4.2.7c,NS_PA_4.2.8b,UR_PA_4.2.8b,NS_PA_4.2.8c,UR_PA_4.2.8c,NS_PA_4.2.9b,UR_PA_4.2.9b,NS_PA_4.2.9c,UR_PA_4.2.9c,NS_PT_4.4.1,UR_PT_4.4.1,NS_PT_4.4.10,UR_PT_4.4.10,NS_PT_4.4.11,UR_PT_4.4.11,NS_PT_4.4.13,UR_PT_4.4.13,NS_PT_4.4.17h,UR_PT_4.4.17h,NS_PT_4.4.17s,UR_PT_4.4.17s,NS_PT_4.4.17w,UR_PT_4.4.17w,NS_PT_4.4.18,UR_PT_4.4.18,NS_PT_4.4.5,UR_PT_4.4.5,NS_PT_4.4.8,UR_PT_4.4.8,NS_PT_4.4.9,UR_PT_4.4.9,NS_PW_4.3.10,UR_PW_4.3.10,NS_PW_4.3.5,UR_PW_4.3.5,NS_PW_4.3.9,UR_PW_4.3.9,NS_SA_4.2.13c,UR_SA_4.2.13c,NS_SA_4.2.7c,UR_SA_4.2.7c,NS_SA_4.2.8c,UR_SA_4.2.8c,NS_SA_4.2.9c,UR_SA_4.2.9c,NS_ST_4.4.1,UR_ST_4.4.1,NS_ST_4.4.11,UR_ST_4.4.11,NS_ST_4.4.13,UR_ST_4.4.13,NS_ST_4.4.17h,UR_ST_4.4.17h,NS_ST_4.4.17s,UR_ST_4.4.17s,NS_ST_4.4.17w,UR_ST_4.4.17w,NS_ST_4.4.18,UR_ST_4.4.18,NS_ST_4.4.9,UR_ST_4.4.9,NS_SW_4.3.11,UR_SW_4.3.11,NS_SW_4.3.4,UR_SW_4.3.4,NS_SW_4.3.5,UR_SW_4.3.5,NS_SW_4.3.7,UR_SW_4.3.7,NS_SW_4.3.8,UR_SW_4.3.8,NS_SW_4.3.9,UR_SW_4.3.9
030300040401,8,0.3961,11,0.3998,11,0.5075,4,0.1289,3,0.1060,1,0.0645,6,0.3353,3,0.1029,1,0.0438,9,0.5239,21,3.2524,14,1.5856,5,0.2463,0,0.0000,16,1.5383,15,1.5219,8,1.3590,5,0.2473,1,0.0438,10,1.6519,3,0.1406,17,3.5777,10,0.3189,18,0.6719,16,0.6479,7,0.2061,13,0.8490,12,1.1031,10,2.5140,7,0.2380,1,0.1255,1,0.1255,1,0.1255,0,0.0000,1,0.0136,1,0.0136,1,0.0136,1,0.0136,1,0.0136,1,0.0136,3,0.1639,3,0.1639,3,0.1639,3,0.1539,9,0.4278,6,0.3584,10,0.9439,9,0.3705,7,0.3153,4,0.1291,3,0.1600,4,0.0972,4,0.1250,2,0.1028,1,0.0076,1,0.0438,2,0.0595,3,0.1192,1,0.0590,1,0.0590,6,0.2269,1,0.0590,7,0.2601,8,0.3856,3,0.1218,3,0.1218,3,0.1218,3,0.1218,4,0.1467,4,0.1467,1,0.0438,4,0.5097,13,0.9477,6,0.2949,10,0.6632,11,0.6796,5,0.2460,2,0.0893,1,0.0076,1,0.0438,7,0.2614,2,0.1028,12,0.4376,5,0.8865,1,0.0645,2,0.0721,2,0.0767,1,0.0645,1,0.0438,8,0.6862,15,3.5337,8,0.5494,8,0.5934,6,0.5796,3,0.0969,0,0.0000,5,0.8665,4,0.1208,2,0.0713,3,0.0837,1,0.0122,0,0.0000
030300040402,8,0.1882,11,0.2188,11,0.2617,4,0.0806,3,0.0646,1,0.0402,6,0.2041,3,0.0622,2,0.0312,11,0.4711,24,2.7796,15,1.3039,6,0.1696,0,0.0000,17,1.1946,17,1.1908,9,1.0769,6,0.1518,1,0.0312,13,0.5229,3,0.0887,20,1.7216,10,0.1841,18,0.4576,16,0.4517,7,0.1167,15,0.8057,13,0.8897,12,0.8409,7,0.1831,1,0.0202,1,0.0202,1,0.0202,0,0.0000,1,0.0075,1,0.0075,1,0.0075,1,0.0075,1,0.0075,1,0.0075,4,0.0422,4,0.0422,3,0.0422,4,0.1074,10,0.3474,6,0.2534,11,0.7605,10,0.2328,8,0.2040,5,0.0671,4,0.0906,5,0.1077,5,0.0913,3,0.0696,1,0.0020,2,0.0312,2,0.0352,3,0.0844,2,0.0384,1,0.0384,7,0.1389,1,0.0384,8,0.1700,9,0.1903,4,0.0790,4,0.0790,4,0.0790,4,0.0790,5,0.0934,5,0.0934,2,0.0312,4,0.4369,14,0.7558,7,0.2169,11,0.5108,12,0.5147,5,0.1421,3,0.0477,1,0.0020,2,0.0312,8,0.1796,3,0.0696,13,0.3338,6,0.3683,1,0.0402,2,0.0422,2,0.0540,1,0.0402,1,0.0312,10,0.6390,18,1.7437,8,0.4203,8,0.4711,6,0.4459,4,0.0497,1,0.0725,6,0.7780,4,0.0646,2,0.0569,4,0.1296,2,0.0863,1,0.0725
030300040403,8,0.2480,11,0.2767,11,0.3412,4,0.1057,3,0.0769,1,0.0511,6,0.2357,3,0.0800,1,0.0415,10,0.5073,22,3.2242,13,1.5478,5,0.2103,0,0.0000,17,1.4540,16,1.4505,9,1.2777,5,0.2018,1,0.0415,12,0.7904,3,0.1062,20,2.3738,10,0.2368,17,0.4389,16,0.4353,7,0.1577,15,0.8066,13,1.0762,12,1.2100,6,0.2346,1,0.0388,1,0.0388,1,0.0388,0,0.0000,1,0.0077,1,0.0077,1,0.0077,1,0.0077,1,0.0077,1,0.0077,3,0.0677,3,0.0677,3,0.0677,3,0.1295,8,0.4457,5,0.3144,10,0.8915,9,0.3061,7,0.2735,4,0.0829,3,0.1291,4,0.1450,4,0.1118,2,0.0850,0,0.0000,1,0.0415,2,0.0450,3,0.1028,1,0.0435,1,0.0435,6,0.1736,1,0.0435,7,0.2067,8,0.2455,3,0.1003,3,0.1003,3,0.1003,3,0.1003,4,0.1215,4,0.1215,1,0.0415,4,0.5035,13,0.9055,5,0.2776,10,0.6535,11,0.6570,5,0.1795,2,0.0655,0,0.0000,1,0.0415,7,0.2191,2,0.0850,12,0.3294,5,0.4917,1,0.0511,1,0.0511,2,0.0744,1,0.0511,1,0.0415,9,0.6932,16,2.4049,8,0.5384,8,0.6090,6,0.5468,2,0.0655,1,0.0001,6,0.9390,4,0.0763,2,0.0782,4,0.0798,2,0.0234,1,0.0001
030300040404,8,0.2095,11,0.2587,11,0.2936,4,0.0899,3,0.0709,1,0.0466,6,0.2188,3,0.0711,1,0.0353,10,0.4627,22,3.0090,14,1.4094,5,0.1805,0,0.0000,16,1.3240,15,1.3172,8,1.1975,5,0.1914,1,0.0353,12,0.6199,3,0.1074,19,2.1174,10,0.2022,17,0.4137,15,0.4058,7,0.1282,13,0.7191,13,0.9810,12,1.0434,7,0.1737,1,0.0290,1,0.0290,1,0.0290,0,0.0000,1,0.0055,1,0.0055,1,0.0055,1,0.0055,1,0.0055,1,0.0055,3,0.0535,3,0.0535,3,0.0535,3,0.1130,9,0.3862,6,0.3023,10,0.7936,9,0.2886,7,0.2554,4,0.0934,3,0.1270,4,0.0821,4,0.0866,2,0.0750,1,0.0010,1,0.0353,2,0.0427,3,0.0920,1,0.0397,1,0.0397,6,0.1540,1,0.0397,7,0.1903,8,0.2193,3,0.0873,3,0.0873,3,0.0873,3,0.0873,4,0.1064,4,0.1064,1,0.0353,4,0.4785,13,0.8130,6,0.2601,10,0.5709,11,0.5777,5,0.1796,2,0.0692,1,0.0010,1,0.0353,7,0.1880,2,0.0750,11,0.2961,5,0.4334,1,0.0466,2,0.0476,2,0.0512,1,0.0466,1,0.0353,9,0.6127,17,2.1556,8,0.4715,8,0.5252,6,0.5017,3,0.0702,1,0.0000,6,0.8567,4,0.0761,2,0.0489,4,0.0551,2,0.0047,1,0.0000
030300040405,8,0.2662,10,0.2550,11,0.3877,4,0.1195,3,0.0754,1,0.0419,6,0.2192,3,0.0644,1,0.0433,10,0.5571,23,2.1779,14,1.0535,5,0.1740,0,0.0000,17,1.1223,16,1.0827,9,0.8573,5,0.1786,1,0.0433,12,0.6911,2,0.0800,20,1.7285,10,0.2112,17,0.4514,15,0.4103,7,0.1305,15,0.6204,13,0.7621,11,0.9709,7,0.1934,1,0.0942,1,0.0942,1,0.0942,0,0.0000,1,0.0073,1,0.0073,1,0.0073,1,0.0073,1,0.0073,1,0.0073,3,0.1167,3,0.1167,3,0.1167,3,0.1098,9,0.4704,6,0.2892,10,0.6416,9,0.4063,7,0.3327,4,0.1930,3,0.1294,4,0.1492,4,0.0932,2,0.0765,1,0.0015,1,0.0433,2,0.0645,3,0.1012,1,0.0332,1,0.0332,5,0.1414,1,0.0332,7,0.2278,8,0.3220,3,0.0925,3,0.0925,3,0.0925,3,0.0925,4,0.1077,4,0.1077,1,0.0433,4,0.3877,13,0.6868,6,0.2861,10,0.5496,11,0.5891,5,0.2418,2,0.0943,1,0.0015,1,0.0433,7,0.2538,2,0.0765,11,0.3306,5,0.3882,1,0.0419,2,0.0434,2,0.0447,1,0.0419,1,0.0433,9,0.5674,17,1.7431,8,0.3918,8,0.4405,6,0.3874,3,0.0958,1,0.0628,6,0.5831,3,0.0779,2,0.0437,4,0.1214,2,0.0656,1,0.0628
030300040406,8,0.4539,11,0.4774,11,0.6259,4,0.1937,3,0.1277,1,0.0770,6,0.3865,3,0.1299,1,0.0564,9,0.7157,21,4.2596,14,2.0223,5,0.2882,0,0.0000,16,2.0108,15,1.9899,8,1.7429,5,0.2981,1,0.0564,11,0.4465,3,0.1610,19,2.7121,10,0.4172,17,0.7049,15,0.6772,7,0.2803,13,1.0568,12,1.3519,11,1.2580,7,0.2729,1,0.1385,1,0.1385,1,0.1385,0,0.0000,1,0.0171,1,0.0171,1,0.0171,1,0.0171,1,0.0171,1,0.0171,3,0.1913,3,0.1913,3,0.1913,3,0.1892,9,0.5998,6,0.4651,10,1.2067,9,0.4797,7,0.4161,4,0.1832,3,0.1967,4,0.1286,4,0.1346,2,0.1100,1,0.0068,1,0.0564,2,0.0846,3,0.1600,1,0.0536,1,0.0536,6,0.2503,1,0.0536,7,0.3311,8,0.4696,3,0.1505,3,0.1505,3,0.1505,3,0.1505,4,0.1862,4,0.1862,1,0.0564,4,0.6841,13,1.1944,6,0.4059,10,0.8456,11,0.8665,5,0.3030,2,0.1146,1,0.0068,1,0.0564,7,0.3103,2,0.1100,11,0.4914,5,0.8873,1,0.0770,2,0.0838,2,0.0907,1,0.0770,1,0.0564,8,0.8889,16,2.7539,8,0.6885,8,0.7568,6,0.7236,3,0.1214,0,0.0000,5,1.1213,4,0.1210,2,0.0828,3,0.0962,1,0.0137,0,0.0000
030300040407,8,0.7563,11,0.6071,12,0.9909,4,0.2136,3,0.1613,1,0.1107,6,0.4818,3,0.1606,1,0.0820,9,0.9495,21,5.6235,14,2.7543,5,0.4296,0,0.0000,16,2.7995,15,2.7517,8,2.4553,5,0.4384,1,0.0820,10,0.6989,3,0.2170,18,4.6962,10,0.5488,17,1.0374,15,0.9801,7,0.3657,13,2.2861,12,1.6799,10,2.0151,7,0.3672,1,0.3613,1,0.3613,1,0.3613,0,0.0000,1,0.0142,1,0.0142,1,0.0142,1,0.0142,1,0.0142,1,0.0142,3,0.4111,3,0.4111,3,0.4111,3,0.2664,9,0.7874,6,0.6108,10,1.7153,10,0.7907,7,0.6238,4,0.2794,4,0.3548,4,0.1778,4,0.2021,2,0.1543,1,0.0095,1,0.0820,2,0.1243,3,0.2135,1,0.0722,1,0.0722,6,0.3583,1,0.0722,8,0.4646,9,0.8258,3,0.2069,3,0.2069,3,0.2069,3,0.2069,4,0.2426,4,0.2426,1,0.0820,4,0.8642,13,1.6113,6,0.5565,11,1.2134,11,1.2160,5,0.4488,3,0.2210,1,0.0095,1,0.0820,7,0.4604,2,0.1543,11,0.7221,5,1.4566,1,0.1107,2,0.1202,2,0.1222,1,0.1107,1,0.0820,8,1.2290,15,3.8618,9,1.0101,8,1.0537,6,1.0505,4,0.2305,0,0.0000,5,1.3804,4,0.1574,2,0.1161,3,0.1331,1,0.0115,0,0.0000
030300040408,8,0.4581,10,0.3342,12,0.6144,4,0.1489,3,0.1023,1,0.0873,6,0.2767,3,0.1123,1,0.0647,9,0.7847,21,4.8547,13,2.2752,5,0.3309,0,0.0000,17,2.3306,16,2.2971,9,2.0331,5,0.3276,1,0.0647,11,0.4172,2,0.1344,19,3.6802,10,0.3585,16,0.5560,15,0.5225,7,0.2437,14,1.9068,12,1.3567,10,1.1296,6,0.2525,1,0.2190,1,0.2190,1,0.2190,0,0.0000,1,0.0064,1,0.0064,1,0.0064,1,0.0064,1,0.0064,1,0.0064,3,0.2440,3,0.2440,3,0.2440,3,0.1952,8,0.6585,5,0.4760,10,1.3495,10,0.6051,7,0.4916,4,0.2066,4,0.2658,4,0.1459,4,0.1245,2,0.0921,0,0.0000,1,0.0647,2,0.0916,3,0.1613,1,0.0273,1,0.0273,5,0.2017,1,0.0273,8,0.3203,9,0.5393,3,0.1584,3,0.1584,3,0.1584,3,0.1584,4,0.1770,4,0.1770,1,0.0647,4,0.7458,13,1.2788,5,0.4661,11,1.0118,11,1.0202,5,0.3159,3,0.1589,0,0.0000,1,0.0647,7,0.3040,2,0.0921,11,0.4369,5,0.8329,1,0.0873,1,0.0873,2,0.0882,1,0.0873,1,0.0647,8,1.0395,15,3.0465,9,0.8563,8,0.9272,6,0.8707,3,0.1589,0,0.0000,5,1.2990,3,0.0527,2,0.0827,3,0.0829,1,0.0009,0,0.0000
030300040409,10,0.7562,12,0.5492,15,0.9553,5,0.1836,3,0.1310,1,0.0841,6,0.4108,3,0.1361,1,0.0584,9,0.5809,22,3.2803,15,1.6512,5,0.3085,0,0.0000,17,1.9894,16,1.9243,9,1.4594,5,0.2830,1,0.0584,11,0.5424,2,0.0917,19,2.7970,11,0.4850,17,0.8090,15,0.7358,8,0.3260,15,1.3165,12,1.0491,10,1.2574,7,0.2834,1,0.3904,1,0.3904,1,0.3904,0,0.0000,1,0.0122,1,0.0122,1,0.0122,1,0.0122,1,0.0122,1,0.0122,3,0.4424,3,0.4424,3,0.4424,3,0.1584,9,0.5081,6,0.3752,10,1.0991,10,0.6164,7,0.4420,4,0.2170,4,0.2582,4,0.1310,4,0.1899,2,0.1247,1,0.0081,1,0.0584,2,0.0941,3,0.1273,1,0.0663,1,0.0663,5,0.2277,1,0.0663,9,0.3719,10,0.7623,3,0.1546,3,0.1546,3,0.1546,3,0.1546,4,0.1945,4,0.1945,1,0.0584,4,0.4577,13,1.0398,6,0.3883,11,1.0495,11,1.0658,5,0.3605,4,0.1662,1,0.0081,1,0.0584,7,0.4061,3,0.1247,11,0.5259,6,0.7969,1,0.0841,2,0.0921,2,0.0883,1,0.0841,1,0.0584,8,0.7732,15,2.3599,9,0.8682,8,0.8537,6,0.6497,4,0.1743,0,0.0000,5,0.8455,3,0.0915,2,0.0673,3,0.1030,1,0.0043,0,0.0000
030300040501,8,0.9911,12,0.6628,12,1.2687,5,0.2937,3,0.1501,1,0.0911,7,0.5723,3,0.1352,2,0.1855,10,0.9271,19,2.1703,15,1.5713,6,0.5313,0,0.0000,15,1.7900,15,1.7835,7,1.1029,6,0.5003,1,0.0826,11,0.7625,3,0.1517,16,2.2979,11,0.7193,19,1.1634,17,1.0397,8,0.5288,13,1.0838,13,0.7679,9,1.3463,7,0.3725,1,0.6786,1,0.6786,1,0.6786,0,0.0000,0,0.0000,0,0.0000,0,0.0000,0,0.0000,0,0.0000,0,0.0000,4,0.8257,4,0.8257,3,0.7227,4,0.3320,10,0.8325,6,0.4582,10,0.8032,10,1.0008,8,0.7959,5,0.5092,4,0.4037,5,0.3315,5,0.3334,4,0.2798,1,0.0143,2,0.1855,2,0.1555,3,0.2054,2,0.1456,1,0.0426,8,0.4952,1,0.0426,9,0.5892,10,1.2678,3,0.2766,3,0.2766,3,0.2766,3,0.2766,5,0.3207,5,0.3207,2,0.1855,3,0.3154,13,1.1058,7,0.6333,11,1.2510,12,1.3605,5,0.5074,4,0.3956,1,0.0143,2,0.1855,8,0.6564,4,0.3326,14,1.0166,7,1.3197,1,0.0911,2,0.1054,2,0.1285,1,0.0911,1,0.0826,9,1.0379,15,2.4691,8,0.9087,8,0.9537,6,0.8001,4,0.3055,0,0.0000,5,0.5603,5,0.2148,2,0.1233,4,0.2183,1,0.0374,0,0.0000
030300040502,8,0.6846,11,0.4933,12,0.8621,5,0.1900,3,0.1353,1,0.0823,6,0.2765,3,0.1286,2,0.2002,10,0.9467,22,2.1728,16,1.4775,6,0.5149,0,0.0000,16,1.6414,16,1.6749,8,1.0536,6,0.4985,1,0.0824,11,0.9113,2,0.1536,17,2.0329,11,0.6067,18,1.1169,16,1.0219,8,0.4303,15,1.1906,13,0.8831,8,1.1208,7,0.3997,1,0.4083,1,0.4083,1,0.4083,0,0.0000,0,0.0000,0,0.0000,0,0.0000,0,0.0000,0,0.0000,0,0.0000,4,0.5723,4,0.5723,3,0.4545,4,0.3750,10,0.8686,6,0.4555,11,0.8605,10,0.8952,8,0.7356,5,0.4654,4,0.3854,5,0.3897,5,0.3840,4,0.3563,1,0.0106,2,0.2002,2,0.1685,3,0.2397,2,0.1612,1,0.0434,7,0.6070,1,0.0434,9,0.4781,10,0.8863,3,0.2825,3,0.2825,3,0.2825,3,0.2825,5,0.3288,5,0.3288,2,0.2002,4,0.3173,14,1.1676,7,0.6294,11,1.1089,12,1.1932,5,0.4207,4,0.2899,1,0.0106,2,0.2002,8,0.6692,4,0.2437,13,0.9886,7,1.0733,1,0.0823,2,0.0929,2,0.1625,1,0.0823,1,0.0824,9,1.0267,15,2.1483,8,0.8068,8,0.8571,6,0.7168,4,0.3004,0,0.0000,5,0.5184,4,0.2804,2,0.1646,4,0.3170,1,0.0801,0,0.0000
030300040503,9,1.1566,12,0.5211,13,1.3391,5,0.2010,3,0.1159,1,0.0620,6,0.3059,3,0.1016,2,0.0597,10,0.5435,19,1.4609,15,1.0109,6,0.3450,0,0.0000,15,1.4163,15,1.3239,7,0.8201,6,0.3037,1,0.0597,10,0.4572,2,0.0802,17,2.1637,11,0.5422,17,0.8206,15,0.7273,8,0.4028,13,0.8816,12,0.5750,8,1.1941,7,0.2195,1,0.8710,1,0.8710,1,0.8710,0,0.0000,0,0.0000,0,0.0000,0,0.0000,0,0.0000,0,0.0000,0,0.0000,4,0.9106,4,0.9106,3,0.9106,4,0.1400,10,0.4227,6,0.2745,10,0.4512,10,0.7195,8,0.5377,5,0.3170,4,0.2495,5,0.1140,5,0.1412,3,0.0945,1,0.0009,2,0.0597,2,0.0967,3,0.1171,2,0.0347,1,0.0347,6,0.1826,1,0.0347,9,0.3274,10,1.1984,3,0.1218,3,0.1218,3,0.1218,3,0.1218,5,0.1614,5,0.1614,2,0.0597,3,0.1900,13,0.6552,7,0.3476,11,0.9208,12,1.0132,5,0.4266,4,0.2127,1,0.0009,2,0.0597,8,0.3739,4,0.1589,12,0.5417,7,0.9558,1,0.0620,2,0.0630,2,0.0643,1,0.0620,1,0.0597,9,0.6402,15,1.8658,8,0.7074,8,0.7334,6,0.6186,4,0.1492,0,0.0000,5,0.4509,3,0.0747,2,0.0512,3,0.0958,1,0.0023,0,0.0000
030300040504,10,0.3916,12,0.2393,15,0.4904,5,0.0937,3,0.0501,1,0.0295,6,0.1402,3,0.0453,1,0.0264,9,0.2508,18,0.7268,14,0.4737,5,0.1492,0,0.0000,15,0.6434,14,0.6049,7,0.3766,5,0.1315,1,0.0264,9,0.2033,2,0.0375,17,1.0122,11,0.2398,17,0.3653,15,0.3258,8,0.1782,13,0.4238,12,0.3016,9,0.5105,7,0.1030,1,0.2602,1,0.2602,1,0.2602,0,0.0000,0,0.0000,0,0.0000,0,0.0000,0,0.0000,0,0.0000,0,0.0000,3,0.2760,3,0.2760,3,0.2760,3,0.0650,9,0.1990,6,0.1322,9,0.2110,10,0.3204,7,0.2324,4,0.1348,4,0.1187,4,0.0504,4,0.0661,2,0.0425,1,0.0010,1,0.0264,2,0.0443,3,0.0555,1,0.0162,1,0.0162,5,0.0883,1,0.0162,9,0.1622,10,0.4224,2,0.0559,2,0.0559,2,0.0559,2,0.0559,4,0.0716,4,0.0716,1,0.0264,3,0.0914,12,0.3077,6,0.1603,11,0.4383,11,0.4638,5,0.1835,4,0.1053,1,0.0010,1,0.0264,7,0.1663,3,0.0721,11,0.2449,6,0.4076,1,0.0295,2,0.0305,2,0.0337,1,0.0295,1,0.0264,8,0.3015,14,0.8765,9,0.3463,8,0.3468,6,0.2805,4,0.0767,0,0.0000,5,0.2499,3,0.0362,2,0.0279,3,0.0452,1,0.0042,0,0.0000
030300040505,9,0.5950,11,0.3424,14,0.7048,5,0.1169,3,0.0875,1,0.0489,6,0.2200,3,0.0928,2,0.0399,10,0.3806,22,0.9785,16,0.6496,6,0.2089,0,0.0000,16,0.8561,16,0.8054,8,0.5083,6,0.1838,1,0.0399,10,0.3430,2,0.0620,17,1.4012,11,0.3354,17,0.5660,15,0.5103,8,0.2290,14,0.5931,12,0.4035,9,0.7663,7,0.1807,1,0.3658,1,0.3658,1,0.3658,0,0.0000,1,0.0000,1,0.0000,1,0.0000,1,0.0000,1,0.0000,1,0.0000,4,0.4098,4,0.4098,3,0.4097,4,0.1050,10,0.3175,6,0.2394,11,0.3572,11,0.4276,8,0.3152,5,0.1827,5,0.1559,5,0.0938,5,0.1322,3,0.0901,1,0.0050,2,0.0399,2,0.0712,3,0.0934,2,0.0502,1,0.0502,6,0.1759,1,0.0502,10,0.2306,11,0.5964,4,0.0888,4,0.0888,4,0.0888,4,0.0888,5,0.1327,5,0.1327,2,0.0399,4,0.1415,14,0.5130,7,0.2401,12,0.5985,12,0.6317,5,0.2570,5,0.1028,1,0.0050,2,0.0399,8,0.2820,4,0.0901,12,0.3679,7,0.5697,1,0.0489,2,0.0538,2,0.0602,1,0.0489,1,0.0399,9,0.4454,15,1.1693,9,0.4734,8,0.4722,6,0.3796,5,0.1077,0,0.0000,5,0.2978,3,0.0648,2,0.0544,3,0.0744,1,0.0113,0,0.0000
030300040506,10,0.8726,12,0.4614,15,1.0642,5,0.1864,3,0.0971,1,0.0535,6,0.2096,3,0.0836,1,0.0542,9,0.5107,22,1.3525,15,0.9182,5,0.3101,0,0.0000,17,1.3043,16,1.2180,9,0.7399,5,0.2763,1,0.0542,11,0.3595,2,0.0747,19,1.6494,11,0.4923,17,0.6827,15,0.5941,8,0.3723,15,0.7973,12,0.4536,10,0.8642,7,0.1964,1,0.5390,1,0.5390,1,0.5390,0,0.0000,1,0.0000,1,0.0000,1,0.0000,1,0.0000,1,0.0000,1,0.0000,3,0.5691,3,0.5691,3,0.5691,3,0.1255,9,0.4039,6,0.2582,10,0.4118,10,0.6841,7,0.4993,4,0.3051,4,0.2413,4,0.1112,4,0.1236,2,0.0838,1,0.0024,1,0.0542,2,0.0950,3,0.1155,1,0.0296,1,0.0296,5,0.1708,1,0.0296,9,0.3186,10,0.8576,3,0.1077,3,0.1077,3,0.1077,3,0.1077,4,0.1378,4,0.1378,1,0.0542,4,0.1839,13,0.5918,6,0.3214,11,0.8641,11,0.9345,5,0.3878,4,0.2252,1,0.0024,1,0.0542,7,0.3379,3,0.1542,11,0.5001,6,0.6475,1,0.0535,2,0.0559,2,0.0571,1,0.0535,1,0.0542,8,0.5783,15,1.4819,9,0.6708,8,0.6781,6,0.5561,4,0.1573,0,0.0000,5,0.4133,3,0.0700,2,0.0461,3,0.0882,1,0.0037,0,0.0000
