HUC12RNG,NS_CA_4.2.10c,UR_CA_4.2.10c,NS_CA_4.2.11c,UR_CA_4.2.11c,NS_CA_4.2.12,UR_CA_4.2.12,NS_CA_4.2.13c,UR_CA_4.2.13c,NS_CA_4.2.14,UR_CA_4.2.14,NS_CA_4.2.6a,UR_CA_4.2.6a,NS_CA_4.2.7c,UR_CA_4.2.7c,NS_CA_4.2.8c,UR_CA_4.2.8c,NS_CA_4.2.9c,UR_CA_4.2.9c,NS_CT_4.4.1,UR_CT_4.4.1,NS_CT_4.4.11,UR_CT_4.4.11,NS_CT_4.4.13,UR_CT_4.4.13,NS_CT_4.4.14u,UR_CT_4.4.14u,NS_CT_4.4.15,UR_CT_4.4.15,NS_CT_4.4.16,UR_CT_4.4.16,NS_CT_4.4.17h,UR_CT_4.4.17h,NS_CT_4.4.17s,UR_CT_4.4.17s,NS_CT_4.4.17w,UR_CT_4.4.17w,NS_CT_4.4.18,UR_CT_4.4.18,NS_CT_4.4.8,UR_CT_4.4.8,NS_CT_4.4.9,UR_CT_4.4.9,NS_CW_4.3.10,UR_CW_4.3.10,NS_CW_4.3.11,UR_CW_4.3.11,NS_CW_4.3.2,UR_CW_4.3.2,NS_CW_4.3.3,UR_CW_4.3.3,NS_CW_4.3.4,UR_CW_4.3.4,NS_CW_4.3.6,UR_CW_4.3.6,NS_CW_4.3.7,UR_CW_4.3.7,NS_CW_4.3.8,UR_CW_4.3.8,NS_CW_4.3.9,UR_CW_4.3.9,NS_CW_4.4.14w,UR_CW_4.4.14w,NS_MA_4.2.13a,UR_MA_4.2.13a,NS_MA_4.2.13b,UR_MA_4.2.13b,NS_MA_4.2.13c,UR_MA_4.2.13c,NS_MA_4.2.6a,UR_MA_4.2.6a,NS_MA_4.2.7a,UR_MA_4.2.7a,NS_MA_4.2.7b,UR_MA_4.2.7b,NS_MA_4.2.7c,UR_MA_4.2.7c,NS_MA_4.2.8a,UR_MA_4.2.8a,NS_MA_4.2.8b,UR_MA_4.2.8b,NS_MA_4.2.8c,UR_MA_4.2.8c,NS_MA_4.2.9a,UR_MA_4.2.9a,NS_MA_4.2.9b,UR_MA_4.2.9b,NS_MA_4.2.9c,UR_MA_4.2.9c,NS_MT_4.4.1,UR_MT_4.4.1,NS_MT_4.4.10,UR_MT_4.4.10,NS_MT_4.4.11,UR_MT_4.4.11,NS_MT_4.4.12,UR_MT_4.4.12,NS_MT_4.4.17h,UR_MT_4.4.17h,NS_MT_4.4.17s,UR_MT_4.4.17s,NS_MT_4.4.17w,UR_MT_4.4.17w,NS_MT_4.4.18,UR_MT_4.4.18,NS_MT_4.4.2,UR_MT_4.4.2,NS_MT_4.4.3,UR_MT_4.4.3,NS_MT_4.4.4,UR_MT_4.4.4,NS_MT_4.4.5,UR_MT_4.4.5,NS_MT_4.4.6,UR_MT_4.4.6,NS_MT_4.4.7,UR_MT_4.4.7,NS_MT_4.4.8,UR_MT_4.4.8,NS_MW_4.3.1,UR_MW_4.3.1,NS_MW_4.3.10,UR_MW_4.3.10,NS_MW_4.3.5,UR_MW_4.3.5,NS_MW_4.3.9,UR_MW_4.3.9,NS_PA_4.2.13b,UR_PA_4.2.13b,NS_PA_4.2.13c,UR_PA_4.2.13c,NS_PA_4.2.6a,UR_PA_4.2.6a,NS_PA_4.2.7b,UR_PA_4.2.7b,NS_PA_4.2.7c,UR_PA_4.2.7c,NS_PA_4.2.8b,UR_PA_4.2.8b,NS_PA_4.2.8c,UR_PA_4.2.8c,NS_PA_4.2.9b,UR_PA_4.2.9b,NS_PA_4.2.9c,UR_PA_4.2.9c,NS_PT_4.4.1,UR_PT_4.4.1,NS_PT_4.4.10,UR_PT_4.4.10,NS_PT_4.4.11,UR_PT_4.4.11,NS_PT_4.4.13,UR_PT_4.4.13,NS_PT_4.4.17h,UR_PT_4.4.17h,NS_PT_4.4.17s,UR_PT_4.4.17s,NS_PT_4.4.17w,UR_PT_4.4.17w,NS_PT_4.4.18,UR_PT_4.4.18,NS_PT_4.4.5,UR_PT_4.4.5,NS_PT_4.4.8,UR_PT_4.4.8,NS_PT_4.4.9,UR_PT_4.4.9,NS_PW_4.3.10,UR_PW_4.3.10,NS_PW_4.3.5,UR_PW_4.3.5,NS_PW_4.3.9,UR_PW_4.3.9,NS_SA_4.2.13c,UR_SA_4.2.13c,NS_SA_4.2.6a,UR_SA_4.2.6a,NS_SA_4.2.7c,UR_SA_4.2.7c,NS_SA_4.2.8c,UR_SA_4.2.8c,NS_SA_4.2.9c,UR_SA_4.2.9c,NS_ST_4.4.1,UR_ST_4.4.1,NS_ST_4.4.11,UR_ST_4.4.11,NS_ST_4.4.13,UR_ST_4.4.13,NS_ST_4.4.17h,UR_ST_4.4.17h,NS_ST_4.4.17s,UR_ST_4.4.17s,NS_ST_4.4.17w,UR_ST_4.4.17w,NS_ST_4.4.18,UR_ST_4.4.18,NS_ST_4.4.9,UR_ST_4.4.9,NS_SW_4.3.10,UR_SW_4.3.10,NS_SW_4.3.11,UR_SW_4.3.11,NS_SW_4.3.4,UR_SW_4.3.4,NS_SW_4.3.5,UR_SW_4.3.5,NS_SW_4.3.7,UR_SW_4.3.7,NS_SW_4.3.8,UR_SW_4.3.8,NS_SW_4.3.9,UR_SW_4.3.9
030201040207,23,1.8951,31,2.9659,39,3.2892,25,2.2144,29,1.8948,0,0.0000,3,0.1229,10,0.5835,7,0.3190,1,0.0528,15,1.5488,26,2.2757,22,1.8752,20,1.7409,24,2.5370,23,2.8465,18,2.2466,9,1.5800,12,1.8757,1,0.0528,20,2.0753,6,0.3586,20,2.2432,59,5.8595,26,1.5196,25,1.4559,36,4.3436,20,1.1868,20,0.8888,12,0.9350,10,0.5204,1,0.0555,3,0.0949,3,0.0949,0,0.0000,0,0.0000,0,0.0000,0,0.0000,1,0.0555,1,0.0555,1,0.0555,4,0.2625,4,0.2625,4,0.2625,3,0.1308,10,0.4436,8,0.3303,9,0.4394,12,0.8258,6,0.3219,3,0.1367,4,0.2785,9,0.3754,7,0.3054,4,0.1973,1,0.0145,1,0.0528,3,0.1870,4,0.2136,0,0.0000,0,0.0000,5,0.1797,0,0.0000,23,1.6908,24,1.7092,0,0.0000,3,0.1574,4,0.1758,5,0.2679,6,0.2862,9,0.5017,10,0.5200,1,0.0528,9,0.5059,16,0.8616,10,0.4755,13,1.0295,11,0.7577,5,0.3466,5,0.3468,1,0.0145,1,0.0528,10,0.4693,2,0.1333,15,1.6601,6,0.4587,13,0.9252,0,0.0000,4,0.1374,7,0.2941,8,0.4550,1,0.0528,14,0.8587,18,1.2016,10,0.7144,9,0.5914,7,0.5267,7,0.4751,5,0.2625,0,0.0000,8,0.4659,8,0.4721,5,0.2300,8,0.4363,10,0.5364,5,0.3398
030201040301,21,0.9347,23,0.9759,31,1.3802,18,0.6265,15,0.8601,0,0.0000,3,0.0536,9,0.1606,7,0.1221,1,0.0352,14,1.2475,24,1.6797,18,0.7140,10,1.0097,11,0.8233,21,2.4886,18,2.1184,8,1.2442,11,1.4644,1,0.0352,17,1.1801,5,0.2371,18,1.4665,32,2.3580,22,0.7001,21,0.6113,24,2.0588,18,0.6116,18,0.4576,10,0.3238,10,0.3329,1,0.0327,1,0.0327,1,0.0327,0,0.0000,0,0.0000,0,0.0000,0,0.0000,1,0.0327,1,0.0327,1,0.0327,4,0.0675,4,0.0675,4,0.0675,3,0.0644,10,0.3189,8,0.2003,9,0.3496,12,0.7641,6,0.3791,3,0.1955,4,0.2395,9,0.3261,7,0.2080,4,0.1381,1,0.0100,1,0.0352,3,0.2285,4,0.2356,1,0.0000,0,0.0000,4,0.0945,0,0.0000,19,0.8178,20,0.8181,0,0.0000,3,0.0885,4,0.0888,5,0.1456,6,0.1459,9,0.1806,10,0.1809,1,0.0352,9,0.3273,16,0.6159,10,0.3711,13,0.8395,11,0.7869,5,0.3845,5,0.2434,1,0.0100,1,0.0352,10,0.3187,2,0.0707,13,1.1664,6,0.2835,11,0.4312,0,0.0000,4,0.0636,7,0.1311,8,0.2741,1,0.0352,12,0.4687,15,0.6303,9,0.4261,9,0.4876,6,0.3497,7,0.3032,4,0.1163,0,0.0000,7,0.2727,6,0.1813,5,0.0956,7,0.2290,9,0.2649,4,0.1878
030201040302,21,1.2123,25,1.7544,33,1.7821,20,0.9390,14,0.4621,0,0.0000,3,0.1639,9,0.4080,7,0.3660,1,0.0269,14,0.3402,24,0.6642,19,0.9348,8,0.2121,10,0.1442,21,0.5304,18,0.5581,8,0.2781,11,0.3246,1,0.0269,18,0.5835,6,0.2670,17,0.4705,32,1.0111,26,1.1089,25,1.0642,25,1.1494,20,0.7479,20,0.7504,10,0.7283,10,0.5830,1,0.0962,1,0.0962,1,0.0962,0,0.0000,0,0.0000,0,0.0000,0,0.0000,1,0.0962,1,0.0962,1,0.0962,4,0.1517,4,0.1517,4,0.1517,3,0.0644,10,0.3166,8,0.2294,9,0.2783,12,0.3690,6,0.1362,3,0.0538,4,0.2441,9,0.2992,7,0.2129,5,0.1504,1,0.0339,1,0.0269,3,0.0636,4,0.0734,1,0.0001,0,0.0000,7,0.3683,0,0.0000,19,0.8679,20,0.8765,0,0.0000,3,0.1823,4,0.1908,5,0.3471,6,0.3556,9,0.4036,10,0.4121,1,0.0269,9,0.2681,16,0.5978,10,0.2187,13,0.5897,11,0.4301,5,0.2212,5,0.3450,1,0.0339,1,0.0269,10,0.3130,2,0.1145,16,0.6808,6,0.2086,11,0.5112,0,0.0000,4,0.1978,8,0.4927,8,0.3590,1,0.0269,12,0.3081,15,0.3387,9,0.3605,9,0.1914,6,0.1540,7,0.3073,4,0.0885,0,0.0000,7,0.1488,9,0.5475,5,0.1784,8,0.1737,9,0.3214,4,0.0989
030201040303,20,1.2405,27,1.3153,33,2.1452,21,1.0432,15,1.4668,0,0.0000,3,0.0422,10,0.1361,7,0.1091,1,0.0209,14,1.0799,23,1.7428,20,0.8841,12,1.9407,13,1.5339,22,3.8683,18,2.9622,8,1.0217,12,1.5579,1,0.0209,18,0.7425,6,0.4498,17,1.5318,38,4.7080,27,0.9774,26,0.7962,27,4.0479,19,0.5530,18,0.3607,11,0.2332,10,0.2603,1,0.0244,1,0.0244,1,0.0244,0,0.0000,0,0.0000,0,0.0000,0,0.0000,1,0.0244,1,0.0244,1,0.0244,3,0.0471,3,0.0471,3,0.0471,3,0.0579,10,0.2344,8,0.1706,9,0.3407,11,1.4449,6,0.6744,3,0.4090,4,0.3614,9,0.2234,7,0.1359,4,0.1126,1,0.0052,1,0.0209,3,0.4540,4,0.4609,0,0.0000,0,0.0000,6,0.0773,0,0.0000,19,1.1535,20,1.1575,0,0.0000,3,0.0591,4,0.0631,5,0.1034,6,0.1073,8,0.1269,9,0.1308,1,0.0209,9,0.3094,16,0.7046,10,0.4092,12,1.5397,11,1.4745,5,0.7309,5,0.2913,1,0.0052,1,0.0209,10,0.3378,2,0.0512,16,0.8829,6,0.4899,11,0.6915,0,0.0000,4,0.0474,8,0.1041,8,0.4741,1,0.0209,12,0.4689,14,0.9210,9,0.6789,9,0.7052,6,0.5836,7,0.3185,4,0.1440,0,0.0000,6,0.3109,9,0.2276,5,0.0618,7,0.2066,9,0.2251,4,0.4075
030201040304,22,1.8408,30,2.8722,36,3.0635,23,1.7391,23,1.9081,0,0.0000,3,0.1085,10,0.4299,7,0.2829,1,0.0524,14,1.6031,24,2.2854,20,1.5325,18,2.2048,21,2.3513,23,4.0143,18,3.0409,8,1.5233,12,2.1728,1,0.0524,18,1.5533,6,0.4545,18,2.0211,54,6.4108,26,1.4519,25,1.3136,33,4.9796,19,0.9891,19,0.7002,10,0.5756,10,0.4903,1,0.0523,2,0.0582,2,0.0582,0,0.0000,0,0.0000,0,0.0000,0,0.0000,1,0.0523,1,0.0523,1,0.0523,4,0.1622,4,0.1622,4,0.1622,3,0.1189,10,0.4166,8,0.3084,9,0.4602,12,1.3361,6,0.5690,3,0.3132,4,0.3764,9,0.3707,7,0.2761,4,0.1922,1,0.0215,1,0.0524,3,0.3601,4,0.3797,0,0.0000,0,0.0000,5,0.1514,0,0.0000,22,1.6023,23,1.6179,0,0.0000,3,0.1453,4,0.1609,5,0.2495,6,0.2651,9,0.3807,10,0.3963,1,0.0524,9,0.4974,16,0.9395,10,0.5233,13,1.4882,11,1.2249,5,0.6179,5,0.3941,1,0.0215,1,0.0524,10,0.4736,2,0.1246,15,1.5567,6,0.5295,12,0.8254,0,0.0000,4,0.1299,7,0.2455,8,0.5384,1,0.0524,12,0.6665,15,0.9561,10,0.8611,9,0.7338,6,0.5433,7,0.4900,4,0.1990,0,0.0000,7,0.4099,8,0.3680,5,0.1642,7,0.3432,9,0.4083,4,0.3776
030201040305,23,2.1915,31,3.3807,36,3.5009,23,2.1863,23,2.1917,0,0.0000,3,0.1420,10,0.5329,7,0.3594,1,0.0412,14,1.3022,23,1.8949,20,1.6529,18,2.5374,21,2.9332,23,3.5240,18,2.5962,8,1.1868,12,1.8523,1,0.0412,18,1.4424,6,0.4831,17,1.7822,54,7.3167,27,1.6809,26,1.5553,33,5.4273,19,0.9708,18,0.7344,11,0.7616,10,0.5301,1,0.0635,2,0.0731,2,0.0731,0,0.0000,0,0.0000,0,0.0000,0,0.0000,1,0.0635,1,0.0635,1,0.0635,4,0.1863,4,0.1863,4,0.1863,3,0.1055,10,0.3523,8,0.2718,9,0.3704,12,1.2465,6,0.4827,3,0.2799,4,0.3298,9,0.3074,7,0.2221,4,0.1554,1,0.0264,1,0.0412,3,0.3154,4,0.3359,0,0.0000,0,0.0000,6,0.1881,0,0.0000,22,1.7298,23,1.7627,0,0.0000,3,0.1502,4,0.1831,5,0.2825,6,0.3154,9,0.4364,10,0.4693,1,0.0412,9,0.4365,16,0.8338,10,0.4561,13,1.3935,11,1.0781,5,0.5712,5,0.3860,1,0.0264,1,0.0412,10,0.4328,2,0.1389,16,1.4015,6,0.5634,12,0.9656,0,0.0000,4,0.1684,8,0.3483,8,0.6128,1,0.0412,12,0.5728,14,0.8495,10,0.8484,9,0.6238,6,0.4659,7,0.4527,4,0.1924,0,0.0000,6,0.3658,9,0.4593,5,0.1845,7,0.3210,9,0.4326,4,0.4074
030201040401,22,2.0591,26,1.4155,35,2.8338,22,1.8161,16,2.2669,0,0.0000,3,0.0770,10,0.3891,7,0.2500,1,0.0272,14,0.5775,24,0.8882,20,0.7855,10,1.7902,12,2.1930,21,1.8082,18,1.4203,8,0.5215,11,0.9707,1,0.0272,18,0.5509,6,0.3750,18,0.8180,37,4.5996,27,0.7967,26,0.7119,27,3.4881,19,0.3731,19,0.3127,11,0.3881,10,0.1952,1,0.0314,2,0.1436,2,0.1436,0,0.0000,0,0.0000,0,0.0000,0,0.0000,1,0.0314,1,0.0314,1,0.0314,4,0.2150,4,0.2150,4,0.2150,3,0.0502,10,0.1491,8,0.1015,9,0.1867,11,0.6970,6,0.3208,3,0.1832,4,0.2146,9,0.1345,7,0.0949,4,0.0785,1,0.0080,1,0.0272,3,0.2173,4,0.2225,0,0.0000,0,0.0000,6,0.0841,0,0.0000,21,1.6878,22,1.6947,0,0.0000,3,0.0973,4,0.1042,5,0.1500,6,0.1569,9,0.4216,10,0.4285,1,0.0272,9,0.1711,16,0.3933,10,0.2190,12,0.7534,11,0.6895,5,0.3508,5,0.2031,1,0.0080,1,0.0272,10,0.2227,2,0.0578,16,0.6435,6,0.4920,12,1.0343,0,0.0000,4,0.0851,8,0.2341,8,0.5079,1,0.0272,12,0.2508,15,0.4561,9,0.3692,9,0.3483,6,0.2678,7,0.2147,4,0.0729,0,0.0000,7,0.1737,9,0.2397,5,0.0616,7,0.1309,9,0.1659,4,0.3995
030201040402,18,0.9159,25,1.1254,30,1.2442,18,0.6874,11,0.5322,0,0.0000,3,0.0821,9,0.2354,6,0.1966,1,0.0113,14,0.4845,23,0.7805,20,0.4940,9,0.4345,9,0.3894,20,1.1108,17,0.9434,8,0.4434,11,0.5567,1,0.0113,16,0.4952,5,0.1419,15,0.6812,28,1.2215,26,0.5999,25,0.5649,24,1.2504,18,0.3214,18,0.3396,10,0.3325,10,0.3295,1,0.0458,1,0.0458,1,0.0458,0,0.0000,0,0.0000,0,0.0000,0,0.0000,1,0.0458,1,0.0458,1,0.0458,3,0.0902,3,0.0902,3,0.0902,3,0.0203,10,0.1093,8,0.0685,9,0.1126,11,0.3594,6,0.1361,3,0.0747,4,0.1590,9,0.1034,7,0.0679,4,0.0502,1,0.0054,1,0.0113,3,0.0879,4,0.0907,0,0.0000,0,0.0000,6,0.0417,0,0.0000,17,0.5492,18,0.5577,0,0.0000,3,0.0849,4,0.0933,5,0.1633,6,0.1718,7,0.2077,8,0.2162,1,0.0113,9,0.1166,16,0.2582,10,0.1336,12,0.5582,11,0.4666,5,0.1958,5,0.1852,1,0.0054,1,0.0113,10,0.1421,2,0.0509,16,0.5438,4,0.1399,9,0.3104,0,0.0000,4,0.0875,7,0.1670,6,0.2266,1,0.0113,12,0.1696,14,0.2733,9,0.2513,9,0.1850,6,0.1268,7,0.1900,4,0.0509,0,0.0000,6,0.1286,9,0.1890,5,0.0818,7,0.1013,9,0.1946,2,0.0987
030201040403,21,3.8919,29,5.2243,34,5.1929,21,3.0508,16,2.0173,0,0.0000,3,0.4564,10,1.1856,7,0.9538,1,0.0527,14,1.9450,24,2.8393,20,2.4219,13,1.6351,15,1.8055,23,3.4651,18,3.0130,8,1.7165,12,2.3090,1,0.0527,18,2.7033,6,0.7618,18,2.7658,43,5.1295,27,3.2310,26,3.0919,29,4.8887,19,1.6513,19,1.7156,11,2.2159,10,1.2412,1,0.1980,1,0.1980,1,0.1980,0,0.0000,0,0.0000,0,0.0000,0,0.0000,1,0.1980,1,0.1980,1,0.1980,4,0.4259,4,0.4259,4,0.4259,3,0.1302,10,0.4785,8,0.3530,9,0.4276,12,1.0120,6,0.4013,3,0.2157,4,0.4753,9,0.4671,7,0.3160,4,0.2043,1,0.0825,1,0.0527,3,0.2564,4,0.2868,0,0.0000,0,0.0000,6,0.6299,0,0.0000,20,2.3054,21,2.4492,0,0.0000,3,0.3653,4,0.5091,5,0.7039,6,0.8477,9,0.9365,10,1.0803,1,0.0527,9,0.5649,16,1.0942,10,0.5460,13,1.4822,11,1.2227,5,0.6373,5,0.6374,1,0.0825,1,0.0527,10,0.5876,2,0.2302,16,2.6404,6,0.5837,11,1.4815,0,0.0000,4,0.5389,8,1.0606,8,1.0235,1,0.0527,12,0.6986,15,0.9835,10,0.8210,9,0.6284,6,0.4316,7,0.7445,4,0.2484,0,0.0000,7,0.5120,9,1.1429,5,0.4158,7,0.4937,9,0.9556,4,0.3692
030201040404,22,2.2943,32,5.2709,37,4.2736,24,2.8931,24,2.3372,0,0.0000,3,0.1628,10,0.6799,7,0.4768,1,0.0426,14,1.3563,24,2.0336,21,1.9975,20,2.2231,24,3.2326,23,3.6475,18,2.5104,8,1.2672,12,1.9840,1,0.0426,18,1.5824,6,0.4570,18,1.8915,55,8.7955,26,1.7409,25,1.6800,34,6.3972,19,0.9779,19,0.8048,11,0.7225,10,0.8277,1,0.0886,2,0.1005,2,0.1005,0,0.0000,0,0.0000,0,0.0000,0,0.0000,1,0.0886,1,0.0886,1,0.0886,4,0.2686,4,0.2686,4,0.2686,3,0.0920,10,0.3516,8,0.2421,9,0.3285,12,1.1705,6,0.2860,3,0.1389,4,0.3483,9,0.3074,7,0.2408,4,0.1638,1,0.0130,1,0.0426,3,0.1869,4,0.2007,0,0.0000,0,0.0000,5,0.1431,0,0.0000,22,1.8600,23,1.8725,0,0.0000,3,0.1929,4,0.2053,5,0.3783,6,0.3908,9,0.6109,10,0.6233,1,0.0426,9,0.3854,16,0.7663,10,0.3768,13,1.6190,11,0.9700,5,0.4326,5,0.4630,1,0.0130,1,0.0426,10,0.4195,2,0.1678,15,1.6523,6,0.5607,12,0.9744,0,0.0000,4,0.1758,7,0.4112,8,0.6515,1,0.0426,12,0.5047,15,0.6602,10,1.0131,9,0.4572,6,0.2985,7,0.4854,4,0.1446,0,0.0000,7,0.3511,8,0.5272,5,0.2044,7,0.2911,9,0.4716,4,0.4002
030201040501,22,2.9980,28,3.5425,36,5.0433,23,3.1027,16,2.4167,0,0.0000,3,0.2562,10,0.9954,7,0.7496,1,0.0289,14,1.1350,22,1.5278,21,1.9522,10,1.1575,13,1.9968,21,1.8579,17,1.6125,8,0.9606,12,1.4777,1,0.0289,19,1.6460,6,0.6338,16,1.4363,39,5.0781,28,2.4159,27,2.3006,29,3.8287,20,1.0634,19,0.9024,11,1.4464,10,0.5823,1,0.1263,2,0.3534,2,0.3534,0,0.0000,0,0.0000,0,0.0000,0,0.0000,1,0.1263,1,0.1263,1,0.1263,4,0.5422,4,0.5422,4,0.5422,3,0.0880,10,0.2745,8,0.2333,9,0.2493,11,0.6999,6,0.2527,3,0.1444,4,0.3552,9,0.2535,7,0.1792,5,0.1700,1,0.0713,1,0.0289,3,0.1708,4,0.1988,0,0.0000,0,0.0000,7,0.6724,0,0.0000,21,2.7065,22,2.7397,0,0.0000,3,0.2519,4,0.2851,5,0.4653,6,0.4985,9,1.0589,10,1.0922,1,0.0289,9,0.3698,16,0.6823,10,0.3276,11,0.8161,10,0.5834,5,0.3879,5,0.4472,1,0.0713,1,0.0289,10,0.3131,2,0.1364,17,1.9998,6,0.6143,12,1.4556,0,0.0000,4,0.3275,8,0.9649,8,0.8792,1,0.0289,12,0.3572,14,0.5459,9,0.5454,9,0.3466,6,0.2222,7,0.5010,4,0.1069,0,0.0000,6,0.2276,10,1.0193,5,0.1641,8,0.3256,9,0.4348,4,0.4967
030201040502,24,4.3412,32,6.5140,39,6.9084,25,4.5455,26,3.0396,0,0.0000,3,0.3973,10,1.1314,7,0.9391,1,0.0662,14,2.2535,23,2.9019,21,3.0705,18,2.9054,23,3.9319,22,4.1336,17,3.3929,8,2.0489,12,2.7415,1,0.0662,19,2.9617,6,0.9305,17,2.8813,59,8.9519,28,3.3915,27,3.2538,36,6.9092,20,1.6942,20,1.5588,11,2.1195,10,1.3852,1,0.1967,3,0.2194,3,0.2194,0,0.0000,0,0.0000,0,0.0000,0,0.0000,1,0.1967,1,0.1967,1,0.1967,4,0.4369,4,0.4369,4,0.4369,3,0.1389,10,0.5534,8,0.3710,9,0.5094,12,1.3385,6,0.4944,3,0.2522,4,0.6136,9,0.5129,7,0.3576,5,0.2592,1,0.0493,1,0.0662,3,0.3160,4,0.3387,0,0.0000,0,0.0000,7,0.4822,0,0.0000,23,2.9582,24,3.0432,0,0.0000,3,0.3785,4,0.4635,5,0.7281,6,0.8132,9,0.9985,10,1.0836,1,0.0662,9,0.6069,16,1.2133,10,0.6136,12,1.5441,10,1.1445,5,0.7310,5,0.7786,1,0.0493,1,0.0662,10,0.6732,2,0.2596,17,2.8877,6,0.9043,13,1.8341,0,0.0000,4,0.4466,8,0.9709,8,1.2618,1,0.0662,12,0.7947,15,1.1396,10,1.0548,9,0.7621,6,0.5035,7,0.8481,4,0.2529,0,0.0000,7,0.5840,10,1.1238,5,0.4065,8,0.5186,9,0.9339,4,0.6678
030201040503,22,4.4883,30,6.6910,37,6.8476,24,4.4946,22,2.2915,0,0.0000,3,0.4393,9,1.2258,7,1.0908,1,0.0526,14,2.1065,24,2.6625,21,3.0743,18,1.7791,21,2.7128,23,2.7937,18,2.5455,8,1.8693,12,2.3320,1,0.0526,18,2.8942,6,0.5859,18,2.6133,51,5.8406,27,3.1823,26,3.1172,31,5.3433,19,1.6896,18,1.6232,11,2.1089,10,1.6855,1,0.2511,2,0.2686,2,0.2686,0,0.0000,0,0.0000,0,0.0000,0,0.0000,1,0.2511,1,0.2511,1,0.2511,4,0.4946,4,0.4946,4,0.4946,3,0.0961,10,0.4760,8,0.3131,9,0.3894,12,0.8680,6,0.2206,3,0.0879,4,0.6221,9,0.4272,7,0.3240,4,0.2269,1,0.0335,1,0.0526,3,0.1383,4,0.1492,0,0.0000,0,0.0000,6,0.2912,0,0.0000,22,2.6270,23,2.6641,0,0.0000,3,0.4547,4,0.4919,5,0.8909,6,0.9281,9,1.1483,10,1.1855,1,0.0526,9,0.5137,16,1.0480,10,0.4715,13,1.2085,11,0.7467,5,0.5436,5,0.8637,1,0.0335,1,0.0526,10,0.6106,2,0.2806,16,2.7916,6,0.6014,12,1.5720,0,0.0000,4,0.4728,8,1.0064,8,1.0693,1,0.0526,12,0.6237,15,0.8765,10,0.8749,9,0.4633,6,0.2476,7,0.8422,4,0.1701,0,0.0000,7,0.5407,9,1.0191,5,0.4131,7,0.4247,9,0.9391,4,0.3788
030201040504,22,6.2066,31,9.2073,37,9.6972,24,6.1593,23,2.9286,0,0.0000,3,0.5835,10,1.6638,7,1.5004,1,0.0747,14,3.1758,24,4.8806,21,4.3143,19,1.9147,23,2.9197,22,5.5505,18,5.2242,8,2.8809,11,3.3403,1,0.0747,19,3.8778,6,0.7473,18,4.5556,54,7.5935,28,4.1825,27,4.0672,33,7.7709,20,2.2989,20,2.2131,11,2.6424,10,2.4542,1,0.3586,2,0.3714,2,0.3714,0,0.0000,0,0.0000,0,0.0000,0,0.0000,1,0.3586,1,0.3586,1,0.3586,4,0.6987,4,0.6987,4,0.6987,3,0.1352,10,0.6890,8,0.4245,9,0.6182,12,1.6303,6,0.4744,3,0.2186,4,0.9754,9,0.6594,7,0.4689,5,0.3519,1,0.0246,1,0.0747,3,0.2944,4,0.3082,0,0.0000,0,0.0000,7,0.2564,0,0.0000,22,3.6382,23,3.6572,0,0.0000,3,0.6392,4,0.6582,5,1.2577,6,1.2767,9,1.6134,10,1.6323,1,0.0747,9,0.7134,16,1.5375,10,0.7160,13,3.0677,11,2.3465,5,0.9351,5,1.2932,1,0.0246,1,0.0747,10,0.9111,2,0.3960,17,3.9105,6,0.8509,12,2.0845,0,0.0000,4,0.6082,8,1.2928,8,1.4647,1,0.0747,12,0.9391,15,1.3049,10,1.4091,9,0.8002,6,0.4610,7,1.2302,4,0.2426,0,0.0000,7,0.7294,10,1.2431,5,0.5411,8,0.6200,9,1.2967,4,0.5225
030201040505,24,3.0171,32,7.8359,38,6.1495,25,4.3403,27,3.2095,0,0.0000,3,0.1853,10,0.8886,7,0.6108,1,0.0682,14,2.1566,24,3.0203,21,3.4710,21,3.3185,25,5.3656,23,5.1723,18,3.4692,8,2.0139,12,3.0659,1,0.0682,19,2.7568,6,0.7033,18,2.8456,58,13.8462,28,2.7884,27,2.6801,35,9.4665,20,1.6793,20,1.0603,11,1.3710,10,0.9145,1,0.1108,3,0.2115,3,0.2115,0,0.0000,0,0.0000,0,0.0000,0,0.0000,1,0.1108,1,0.1108,1,0.1108,4,0.3853,4,0.3853,4,0.3853,3,0.1643,10,0.6075,8,0.4616,9,0.5574,12,1.6187,6,0.4024,3,0.1854,4,0.4592,9,0.5390,7,0.4164,5,0.3089,1,0.0581,1,0.0682,3,0.2394,4,0.2721,0,0.0000,0,0.0000,7,0.6169,0,0.0000,23,2.7006,24,2.7046,0,0.0000,3,0.2495,4,0.2535,5,0.4902,6,0.4942,9,0.8523,10,0.8563,1,0.0682,9,0.7081,16,1.2349,10,0.6238,13,2.0925,11,1.1333,5,0.5326,5,0.6275,1,0.0581,1,0.0682,10,0.6155,2,0.2402,17,2.9330,6,0.7942,13,1.3753,0,0.0000,4,0.2434,8,0.7586,8,0.8291,1,0.0682,12,0.7780,15,0.8820,10,1.4357,9,0.6392,6,0.3889,7,0.7018,4,0.1833,0,0.0000,7,0.4163,10,0.9554,5,0.2191,8,0.4900,9,0.5705,4,0.5330
