HUC12RNG,NS_CA_4.2.10c,UR_CA_4.2.10c,NS_CA_4.2.11c,UR_CA_4.2.11c,NS_CA_4.2.12,UR_CA_4.2.12,NS_CA_4.2.13c,UR_CA_4.2.13c,NS_CA_4.2.14,UR_CA_4.2.14,NS_CA_4.2.7c,UR_CA_4.2.7c,NS_CA_4.2.8c,UR_CA_4.2.8c,NS_CA_4.2.9c,UR_CA_4.2.9c,NS_CT_4.4.1,UR_CT_4.4.1,NS_CT_4.4.11,UR_CT_4.4.11,NS_CT_4.4.13,UR_CT_4.4.13,NS_CT_4.4.14u,UR_CT_4.4.14u,NS_CT_4.4.15,UR_CT_4.4.15,NS_CT_4.4.16,UR_CT_4.4.16,NS_CT_4.4.17h,UR_CT_4.4.17h,NS_CT_4.4.17s,UR_CT_4.4.17s,NS_CT_4.4.17w,UR_CT_4.4.17w,NS_CT_4.4.18,UR_CT_4.4.18,NS_CT_4.4.8,UR_CT_4.4.8,NS_CT_4.4.9,UR_CT_4.4.9,NS_CW_4.3.10,UR_CW_4.3.10,NS_CW_4.3.11,UR_CW_4.3.11,NS_CW_4.3.2,UR_CW_4.3.2,NS_CW_4.3.3,UR_CW_4.3.3,NS_CW_4.3.4,UR_CW_4.3.4,NS_CW_4.3.6,UR_CW_4.3.6,NS_CW_4.3.7,UR_CW_4.3.7,NS_CW_4.3.8,UR_CW_4.3.8,NS_CW_4.3.9,UR_CW_4.3.9,NS_CW_4.4.14w,UR_CW_4.4.14w,NS_MA_4.2.13a,UR_MA_4.2.13a,NS_MA_4.2.13b,UR_MA_4.2.13b,NS_MA_4.2.13c,UR_MA_4.2.13c,NS_MA_4.2.6a,UR_MA_4.2.6a,NS_MA_4.2.7a,UR_MA_4.2.7a,NS_MA_4.2.7b,UR_MA_4.2.7b,NS_MA_4.2.7c,UR_MA_4.2.7c,NS_MA_4.2.8a,UR_MA_4.2.8a,NS_MA_4.2.8b,UR_MA_4.2.8b,NS_MA_4.2.8c,UR_MA_4.2.8c,NS_MA_4.2.9a,UR_MA_4.2.9a,NS_MA_4.2.9b,UR_MA_4.2.9b,NS_MA_4.2.9c,UR_MA_4.2.9c,NS_MT_4.4.1,UR_MT_4.4.1,NS_MT_4.4.10,UR_MT_4.4.10,NS_MT_4.4.11,UR_MT_4.4.11,NS_MT_4.4.12,UR_MT_4.4.12,NS_MT_4.4.17h,UR_MT_4.4.17h,NS_MT_4.4.17s,UR_MT_4.4.17s,NS_MT_4.4.17w,UR_MT_4.4.17w,NS_MT_4.4.18,UR_MT_4.4.18,NS_MT_4.4.2,UR_MT_4.4.2,NS_MT_4.4.3,UR_MT_4.4.3,NS_MT_4.4.4,UR_MT_4.4.4,NS_MT_4.4.5,UR_MT_4.4.5,NS_MT_4.4.6,UR_MT_4.4.6,NS_MT_4.4.7,UR_MT_4.4.7,NS_MT_4.4.8,UR_MT_4.4.8,NS_MW_4.3.1,UR_MW_4.3.1,NS_MW_4.3.10,UR_MW_4.3.10,NS_MW_4.3.5,UR_MW_4.3.5,NS_MW_4.3.9,UR_MW_4.3.9,NS_PA_4.2.13b,UR_PA_4.2.13b,NS_PA_4.2.13c,UR_PA_4.2.13c,NS_PA_4.2.7b,UR_PA_4.2.7b,NS_PA_4.2.7c,UR_PA_4.2.7c,NS_PA_4.2.8b,UR_PA_4.2.8b,NS_PA_4.2.8c,UR_PA_4.2.8c,NS_PA_4.2.9b,UR_PA_4.2.9b,NS_PA_4.2.9c,UR_PA_4.2.9c,NS_PT_4.4.1,UR_PT_4.4.1,NS_PT_4.4.10,UR_PT_4.4.10,NS_PT_4.4.11,UR_PT_4.4.11,NS_PT_4.4.13,UR_PT_4.4.13,NS_PT_4.4.17h,UR_PT_4.4.17h,NS_PT_4.4.17s,UR_PT_4.4.17s,NS_PT_4.4.17w,UR_PT_4.4.17w,NS_PT_4.4.18,UR_PT_4.4.18,NS_PT_4.4.5,UR_PT_4.4.5,NS_PT_4.4.8,UR_PT_4.4.8,NS_PT_4.4.9,UR_PT_4.4.9,NS_PW_4.3.10,UR_PW_4.3.10,NS_PW_4.3.5,UR_PW_4.3.5,NS_PW_4.3.9,UR_PW_4.3.9,NS_SA_4.2.13c,UR_SA_4.2.13c,NS_SA_4.2.7c,UR_SA_4.2.7c,NS_SA_4.2.8c,UR_SA_4.2.8c,NS_SA_4.2.9c,UR_SA_4.2.9c,NS_ST_4.4.1,UR_ST_4.4.1,NS_ST_4.4.11,UR_ST_4.4.11,NS_ST_4.4.13,UR_ST_4.4.13,NS_ST_4.4.17h,UR_ST_4.4.17h,NS_ST_4.4.17s,UR_ST_4.4.17s,NS_ST_4.4.17w,UR_ST_4.4.17w,NS_ST_4.4.18,UR_ST_4.4.18,NS_ST_4.4.9,UR_ST_4.4.9,NS_SW_4.3.11,UR_SW_4.3.11,NS_SW_4.3.4,UR_SW_4.3.4,NS_SW_4.3.5,UR_SW_4.3.5,NS_SW_4.3.7,UR_SW_4.3.7,NS_SW_4.3.8,UR_SW_4.3.8,NS_SW_4.3.9,UR_SW_4.3.9
030300040203,8,0.9683,11,0.8372,11,1.2195,4,0.2951,3,0.2281,1,0.1551,5,0.5411,3,0.2303,2,0.1056,10,1.2278,21,5.7944,13,2.2026,5,0.4001,0,0.0000,15,3.2837,15,3.2276,7,2.9076,5,0.4541,1,0.1055,11,0.8615,3,0.3074,15,4.1324,9,0.6429,17,1.3666,15,1.2966,7,0.4801,13,1.9272,13,2.1091,8,2.0119,6,0.3431,1,0.4084,1,0.4084,1,0.4084,0,0.0000,1,0.0437,1,0.0437,1,0.0437,1,0.0437,1,0.0437,1,0.0437,4,0.4837,4,0.4837,3,0.4836,4,0.3651,10,1.0127,6,0.8029,11,2.1528,9,0.8054,7,0.6541,4,0.2331,3,0.2657,5,0.2367,5,0.2781,4,0.2437,1,0.0139,2,0.1056,2,0.1681,3,0.3007,2,0.1022,1,0.1021,8,0.5483,1,0.1021,8,0.5837,9,0.9922,4,0.3044,4,0.3044,4,0.3044,4,0.3044,5,0.3359,5,0.3359,2,0.1056,4,1.0990,14,2.0885,7,0.7033,10,1.2622,11,1.3184,4,0.4486,2,0.1056,1,0.0139,2,0.1056,8,0.6198,3,0.2077,13,1.0377,5,1.4165,1,0.1551,2,0.1690,2,0.1881,1,0.1551,1,0.1055,9,1.5329,15,4.2111,7,1.0242,7,1.1236,5,1.1696,3,0.1194,0,0.0000,5,1.5791,5,0.2836,2,0.1726,4,0.2304,1,0.0330,0,0.0000
030300040204,8,0.7174,11,0.5291,11,0.8760,4,0.1629,3,0.1436,1,0.0881,5,0.2390,3,0.1201,2,0.1935,10,0.9650,21,3.2805,13,1.5022,5,0.4724,0,0.0000,15,2.4184,15,2.4266,7,1.8241,5,0.4379,1,0.0859,11,0.7892,3,0.1616,15,1.9788,9,0.5533,17,1.0281,15,0.9175,7,0.4371,13,1.3240,13,0.8726,8,0.9179,6,0.2715,1,0.4201,1,0.4201,1,0.4201,0,0.0000,1,0.0633,1,0.0633,1,0.0633,1,0.0633,1,0.0633,1,0.0633,4,0.5597,4,0.5597,3,0.4521,4,0.3678,10,0.8573,6,0.4837,11,1.5597,9,0.9006,7,0.7010,4,0.3931,3,0.3163,5,0.3460,5,0.3565,4,0.3259,1,0.0113,2,0.1935,2,0.1683,3,0.2369,2,0.1475,1,0.0399,8,0.5495,1,0.0399,8,0.4703,9,0.8903,4,0.3448,4,0.3448,4,0.3448,4,0.3448,5,0.3136,5,0.3136,2,0.1935,4,0.5186,14,1.3551,7,0.6438,10,1.1007,11,1.2001,4,0.3772,2,0.1935,1,0.0113,2,0.1935,8,0.6548,3,0.2334,13,0.9604,5,0.8735,1,0.0881,2,0.0993,2,0.1250,1,0.0881,1,0.0859,9,1.1011,15,2.2068,7,0.7985,7,0.8447,5,0.7552,3,0.2047,0,0.0000,5,0.6121,5,0.2392,2,0.1341,4,0.2683,1,0.0369,0,0.0000
030300040205,8,1.1363,11,0.8218,11,1.3528,4,0.2621,3,0.2122,1,0.1362,5,0.4861,3,0.2109,2,0.0962,10,0.9978,21,4.4015,13,1.7422,5,0.3661,0,0.0000,15,3.0023,15,2.9042,7,2.2945,5,0.3756,1,0.0961,11,0.7085,3,0.1991,16,3.2063,9,0.6128,17,1.2165,15,1.0997,7,0.4677,14,1.4920,13,1.5030,8,1.6147,6,0.3274,1,0.5821,1,0.5821,1,0.5821,0,0.0000,1,0.0238,1,0.0238,1,0.0238,1,0.0238,1,0.0238,1,0.0238,4,0.6568,4,0.6568,3,0.6567,4,0.2863,10,0.8456,6,0.6579,11,1.8703,9,0.8336,7,0.6385,4,0.2788,3,0.2427,5,0.2122,5,0.3162,4,0.2155,1,0.0187,2,0.0962,2,0.1645,3,0.2362,2,0.1175,1,0.1174,8,0.4525,1,0.1174,8,0.5191,9,1.1012,4,0.2562,4,0.2562,4,0.2562,4,0.2562,5,0.3071,5,0.3071,2,0.0962,4,0.7660,14,1.7350,7,0.6301,10,1.3824,11,1.4805,4,0.4918,2,0.0962,1,0.0187,2,0.0962,8,0.6727,3,0.2136,13,0.9385,5,1.1041,1,0.1362,2,0.1549,2,0.1530,1,0.1362,1,0.0961,9,1.2543,15,3.3120,7,1.1107,7,1.1667,5,0.9525,3,0.1148,0,0.0000,5,1.1721,5,0.1936,2,0.1374,4,0.1759,1,0.0167,0,0.0000
030300040206,9,1.0627,11,0.8871,13,1.4144,4,0.3483,3,0.1836,1,0.1082,5,0.4549,3,0.2038,1,0.0701,9,0.6869,20,3.2041,12,1.2981,4,0.2593,0,0.0000,15,2.2169,14,2.1570,7,1.5999,4,0.2760,1,0.0701,9,0.6970,3,0.1808,16,3.0697,9,0.6452,16,1.0997,14,1.0205,7,0.5273,13,1.5733,12,1.2244,9,1.4271,6,0.2489,1,0.5277,1,0.5277,1,0.5277,0,0.0000,1,0.0309,1,0.0309,1,0.0309,1,0.0309,1,0.0309,1,0.0309,3,0.6234,3,0.6234,3,0.6234,3,0.2071,9,0.6142,6,0.4661,10,1.2655,9,0.6322,6,0.4350,3,0.1664,3,0.2423,4,0.1665,4,0.2258,2,0.1591,1,0.0193,1,0.0701,2,0.1135,3,0.1732,1,0.0890,1,0.0890,6,0.3391,1,0.0890,8,0.5190,9,1.0467,3,0.2091,3,0.2091,3,0.2091,3,0.2091,4,0.2739,4,0.2739,1,0.0701,4,0.5564,13,1.2488,6,0.4371,10,1.1006,10,1.0889,4,0.3494,2,0.1416,1,0.0193,1,0.0701,7,0.4757,2,0.1591,11,0.6867,4,0.8065,1,0.1082,2,0.1274,2,0.1186,1,0.1082,1,0.0701,8,0.8865,14,2.4730,8,0.8733,7,0.8540,5,0.6840,3,0.1609,0,0.0000,5,0.9267,4,0.1676,2,0.0855,3,0.1261,1,0.0105,0,0.0000
030300040301,9,0.6220,12,0.5764,13,0.9389,5,0.3223,3,0.1276,1,0.0729,5,0.3170,3,0.1128,2,0.1619,10,0.8545,21,3.3985,14,1.4537,5,0.3087,0,0.0000,15,1.8535,15,1.9234,7,1.5155,5,0.3488,1,0.0595,11,2.1294,3,0.1550,16,4.0135,10,0.4561,17,0.8997,15,0.8528,8,0.3627,13,1.1181,12,1.2463,10,2.8890,6,0.2436,1,0.0988,1,0.0988,1,0.0988,0,0.0000,1,0.0189,1,0.0189,1,0.0189,1,0.0189,1,0.0189,1,0.0189,4,0.2411,4,0.2411,3,0.1387,4,0.3011,10,0.8142,6,0.4856,11,1.2565,9,0.5791,7,0.4937,4,0.2513,3,0.2435,5,0.2877,5,0.2508,3,0.2144,1,0.0143,2,0.1619,2,0.0869,3,0.1663,2,0.1549,1,0.0525,7,0.3523,1,0.0525,9,0.5901,10,0.6889,4,0.2537,4,0.2537,4,0.2537,4,0.2537,5,0.2747,5,0.2747,2,0.1619,4,0.6587,14,1.2751,7,0.5457,10,0.9101,11,0.9426,4,0.2563,3,0.2852,1,0.0143,2,0.1619,8,0.4824,4,0.3377,13,0.7813,6,1.0237,1,0.0729,2,0.0872,2,0.0922,1,0.0729,1,0.0595,9,0.9656,16,4.1258,7,0.6285,7,0.7038,5,0.6185,3,0.1762,0,0.0000,5,0.9948,4,0.1549,2,0.0943,3,0.1046,1,0.0193,0,0.0000
030300040302,9,1.0907,12,0.5995,13,1.3311,5,0.2817,3,0.1690,1,0.1166,5,0.4385,3,0.1826,2,0.2300,10,1.1334,21,4.8836,14,1.8456,5,0.4436,0,0.0000,15,2.7067,15,2.8158,7,2.3755,5,0.4936,1,0.0835,11,4.0059,3,0.1878,16,6.5744,10,0.5420,17,0.9444,15,0.9049,8,0.4175,13,1.4201,12,1.6387,10,5.0002,6,0.2210,1,0.4174,1,0.4174,1,0.4174,0,0.0000,1,0.0219,1,0.0219,1,0.0219,1,0.0219,1,0.0219,1,0.0219,4,0.6299,4,0.6299,3,0.4834,4,0.4326,10,0.9600,6,0.6097,11,1.8895,9,0.7743,7,0.6691,4,0.3287,3,0.3584,5,0.3249,5,0.3232,3,0.2775,1,0.0022,2,0.2300,2,0.1305,3,0.2346,2,0.1939,1,0.0475,7,0.4482,1,0.0475,9,0.6019,10,1.0193,4,0.3685,4,0.3685,4,0.3685,4,0.3685,5,0.4126,5,0.4126,2,0.2300,4,0.8919,14,1.7628,7,0.7042,10,1.1566,11,1.1939,4,0.3385,3,0.2301,1,0.0022,2,0.2300,8,0.5913,4,0.2776,13,0.8110,6,1.2380,1,0.1166,2,0.1188,2,0.1283,1,0.1166,1,0.0835,9,1.3784,16,6.7465,7,0.8214,7,0.9188,5,0.9417,3,0.2322,0,0.0000,5,1.3304,4,0.1065,2,0.1237,3,0.1263,1,0.0116,0,0.0000
030300040303,9,0.3516,12,0.4861,13,0.6083,5,0.2632,3,0.0982,1,0.0474,5,0.2486,3,0.0856,2,0.1121,10,0.5834,21,2.1255,14,1.0032,5,0.2176,0,0.0000,15,1.2332,15,1.2728,7,0.9800,5,0.2358,1,0.0432,11,1.5819,3,0.1214,16,2.7125,10,0.3682,17,0.7070,15,0.6659,8,0.2994,13,0.7639,12,0.7863,10,1.9400,6,0.1890,1,0.1226,1,0.1226,1,0.1226,0,0.0000,1,0.0155,1,0.0155,1,0.0155,1,0.0155,1,0.0155,1,0.0155,4,0.2298,4,0.2298,3,0.1608,4,0.1974,10,0.5866,6,0.3384,11,0.8278,9,0.4175,7,0.3465,4,0.1776,3,0.1657,5,0.2170,5,0.1768,3,0.1522,1,0.0117,2,0.1121,2,0.0616,3,0.1102,2,0.1091,1,0.0401,7,0.2639,1,0.0401,9,0.4437,10,0.5662,4,0.1750,4,0.1750,4,0.1750,4,0.1750,5,0.1977,5,0.1977,2,0.1121,4,0.4376,14,0.8643,7,0.3847,10,0.6122,11,0.6415,4,0.1854,3,0.2139,1,0.0117,2,0.1121,8,0.3496,4,0.2541,13,0.5897,6,0.6930,1,0.0474,2,0.0590,2,0.0611,1,0.0474,1,0.0432,9,0.6558,16,2.7622,7,0.4072,7,0.4579,5,0.4121,3,0.1238,0,0.0000,5,0.5517,4,0.1380,2,0.0635,3,0.0784,1,0.0137,0,0.0000
030300040304,8,0.4816,12,0.5552,12,0.6544,5,0.1846,3,0.1449,1,0.0783,5,0.4014,3,0.1309,2,0.0692,11,0.8293,22,4.2833,14,1.5968,5,0.2378,0,0.0000,15,2.3346,15,2.3158,7,2.0169,5,0.3069,1,0.0691,12,1.6425,3,0.2169,17,4.1704,10,0.3953,17,0.8121,15,0.7787,8,0.2960,14,1.3059,13,1.6730,10,2.4695,6,0.2931,1,0.1195,1,0.1195,1,0.1195,0,0.0000,1,0.0200,1,0.0200,1,0.0200,1,0.0200,1,0.0200,1,0.0200,4,0.1722,4,0.1722,3,0.1721,4,0.2169,10,0.7528,6,0.5345,11,1.4568,9,0.5142,7,0.4408,4,0.1272,3,0.1791,5,0.2361,5,0.1913,3,0.1447,1,0.0145,2,0.0692,2,0.0836,3,0.1752,2,0.0756,1,0.0755,7,0.3447,1,0.0755,9,0.3720,10,0.4915,4,0.1675,4,0.1675,4,0.1675,4,0.1675,5,0.2001,5,0.2001,2,0.0692,4,0.7963,14,1.4575,7,0.4700,10,1.0246,11,1.0435,4,0.2841,3,0.0693,1,0.0145,2,0.0692,8,0.3990,4,0.1448,13,0.6472,6,0.9578,1,0.0783,2,0.0928,2,0.1153,1,0.0783,1,0.0691,10,1.1060,17,4.2844,7,0.8288,7,0.9271,5,0.8470,3,0.0837,1,0.0000,6,1.3827,4,0.1989,2,0.1292,4,0.1424,2,0.0370,1,0.0000
030300040305,8,0.7384,10,0.4466,11,0.9037,4,0.1995,3,0.1288,1,0.1035,5,0.3312,3,0.1432,2,0.1934,10,0.9401,20,4.0257,12,1.5452,5,0.3924,0,0.0000,15,2.2852,15,2.3665,7,2.0215,5,0.4199,1,0.0725,10,0.6522,2,0.1559,15,2.6929,9,0.4384,14,0.7526,13,0.7129,7,0.3385,12,1.2015,12,1.3111,7,1.2044,5,0.1841,1,0.4338,1,0.4338,1,0.4338,0,0.0000,1,0.0176,1,0.0176,1,0.0176,1,0.0176,1,0.0176,1,0.0176,4,0.5943,4,0.5943,3,0.4734,4,0.3643,9,0.7778,5,0.4919,11,1.5975,9,0.6851,7,0.5810,4,0.2852,3,0.3086,5,0.2707,5,0.2669,3,0.2256,0,0.0000,2,0.1934,2,0.1175,3,0.2008,2,0.1531,1,0.0322,6,0.3871,1,0.0322,8,0.4715,9,0.9054,4,0.3146,4,0.3146,4,0.3146,4,0.3146,5,0.3366,5,0.3366,2,0.1934,4,0.7108,14,1.4416,6,0.5832,10,0.9533,11,0.9929,4,0.2832,2,0.1934,0,0.0000,2,0.1934,8,0.4924,3,0.2256,11,0.6921,5,1.0023,1,0.1035,1,0.1035,2,0.1230,1,0.1035,1,0.0725,9,1.1575,14,2.8815,7,0.6876,7,0.7677,5,0.8115,2,0.1934,0,0.0000,5,1.0585,3,0.0859,2,0.1166,3,0.1199,1,0.0194,0,0.0000
030300040306,8,0.5873,11,0.3754,11,0.7090,4,0.1473,3,0.1011,1,0.0778,5,0.2496,3,0.1097,2,0.1384,10,0.6786,21,2.9815,13,1.1464,5,0.2967,0,0.0000,15,1.7106,15,1.7630,7,1.4915,5,0.3132,1,0.0530,11,0.4986,3,0.1383,16,2.0228,9,0.3319,16,0.6274,14,0.5914,7,0.2560,12,0.8796,12,0.9762,9,0.9408,6,0.1408,1,0.3458,1,0.3458,1,0.3458,0,0.0000,1,0.0091,1,0.0091,1,0.0091,1,0.0091,1,0.0091,1,0.0091,4,0.4631,4,0.4631,3,0.3777,4,0.2666,10,0.5690,6,0.3749,11,1.1716,9,0.5041,7,0.4180,4,0.2010,3,0.2244,5,0.1907,5,0.1964,3,0.1705,1,0.0030,2,0.1384,2,0.0856,3,0.1489,2,0.1175,1,0.0321,7,0.3058,1,0.0321,8,0.3540,9,0.6998,4,0.2253,4,0.2253,4,0.2253,4,0.2253,5,0.2481,5,0.2481,2,0.1384,4,0.5248,14,1.0631,7,0.4289,10,0.7241,11,0.7571,4,0.2107,2,0.1384,1,0.0030,2,0.1384,8,0.3694,3,0.1705,12,0.5435,5,0.7132,1,0.0778,2,0.0808,2,0.0868,1,0.0778,1,0.0530,9,0.8472,16,2.1381,7,0.5367,7,0.5892,5,0.6018,3,0.1414,0,0.0000,5,0.7958,4,0.0902,2,0.0807,3,0.0874,1,0.0090,0,0.0000
030300040307,8,0.9659,11,0.8301,11,1.2366,4,0.3398,3,0.2372,1,0.1322,5,0.6045,3,0.2531,2,0.0896,10,1.0792,21,5.5581,13,2.0044,5,0.3129,0,0.0000,15,3.0193,15,2.9851,7,2.6782,5,0.3870,1,0.0896,11,3.2264,3,0.2395,16,5.5539,9,0.6589,17,1.0888,15,1.0427,7,0.5021,12,1.6817,12,2.1355,9,3.3806,6,0.2742,1,0.3820,1,0.3820,1,0.3820,0,0.0000,1,0.0306,1,0.0306,1,0.0306,1,0.0306,1,0.0306,1,0.0306,4,0.5030,4,0.5030,3,0.5029,4,0.2996,10,0.8773,6,0.7141,11,1.9027,9,0.6669,7,0.5628,4,0.1840,3,0.2339,5,0.1903,5,0.2241,3,0.1830,1,0.0119,2,0.0896,2,0.1250,3,0.2339,2,0.0934,1,0.0933,8,0.4199,1,0.0933,8,0.5728,9,0.9548,4,0.2524,4,0.2524,4,0.2524,4,0.2524,5,0.3428,5,0.3428,2,0.0896,4,1.0512,14,1.8972,7,0.6137,10,1.1804,11,1.2146,4,0.4032,2,0.0896,1,0.0119,2,0.0896,8,0.4926,3,0.1830,13,0.8172,5,0.2570,1,0.1322,2,0.1441,3,0.1750,1,0.1322,1,0.0896,9,1.3980,16,5.6836,7,0.9403,7,1.0410,5,1.0807,3,0.1015,0,0.0000,5,1.6947,5,0.2027,2,0.1326,3,0.1487,1,0.0148,0,0.0000
030300040308,8,1.0493,11,1.0842,11,1.2996,4,0.3133,3,0.2526,1,0.1432,5,0.6581,3,0.2527,2,0.2423,11,1.5216,22,5.4153,13,2.0749,5,0.4587,0,0.0000,15,2.6163,15,2.7473,7,2.2680,5,0.5428,1,0.0836,12,3.2168,3,0.4094,17,6.0542,9,0.5781,17,1.5663,15,1.4946,7,0.4238,13,2.0500,13,2.5431,10,4.5053,6,0.4355,1,0.3581,1,0.3581,1,0.3581,0,0.0000,1,0.0198,1,0.0198,1,0.0198,1,0.0198,1,0.0198,1,0.0198,4,0.6263,4,0.6263,3,0.4676,4,0.4532,10,1.0304,6,0.7334,11,1.9387,9,0.7394,7,0.6477,4,0.3130,3,0.3611,5,0.4271,5,0.4818,3,0.4151,1,0.0441,2,0.2423,2,0.1088,3,0.2294,2,0.3315,1,0.1728,8,0.9556,1,0.1728,8,0.7601,9,1.1181,4,0.4052,4,0.4052,4,0.4052,4,0.4052,5,0.4949,5,0.4949,2,0.2423,4,0.9501,14,2.0557,7,0.7232,10,1.3193,11,1.3469,4,0.4127,2,0.2423,1,0.0441,2,0.2423,8,0.7723,3,0.4151,13,1.4105,5,1.5831,1,0.1432,2,0.1873,3,0.3428,1,0.1432,1,0.0836,10,1.7975,17,6.3092,7,0.9014,7,0.9726,5,0.9349,3,0.2864,1,0.3820,6,1.8608,5,0.5769,2,0.1657,4,0.5818,2,0.4372,1,0.3820
030300040401,8,0.3961,11,0.3998,11,0.5076,4,0.1289,3,0.1060,1,0.0644,5,0.2877,3,0.1029,1,0.0438,9,0.5241,20,2.7609,12,1.0139,4,0.1668,0,0.0000,15,1.4933,14,1.4770,7,1.3145,4,0.2019,1,0.0438,10,1.6511,3,0.1406,16,3.3764,9,0.2773,16,0.5883,14,0.5644,7,0.2060,12,0.8495,12,1.1038,9,2.3125,6,0.1588,1,0.1255,1,0.1255,1,0.1255,0,0.0000,1,0.0136,1,0.0136,1,0.0136,1,0.0136,1,0.0136,1,0.0136,3,0.1639,3,0.1639,3,0.1639,3,0.1539,9,0.4280,6,0.3586,10,0.9446,8,0.3249,6,0.2698,3,0.0836,2,0.1144,4,0.0973,4,0.1250,2,0.1028,1,0.0076,1,0.0438,2,0.0595,3,0.1193,1,0.0590,1,0.0590,6,0.2270,1,0.0590,7,0.2602,8,0.3857,3,0.1218,3,0.1218,3,0.1218,3,0.1218,4,0.1466,4,0.1466,1,0.0438,4,0.5100,13,0.9482,6,0.2950,9,0.6177,10,0.6340,4,0.2004,1,0.0438,1,0.0076,1,0.0438,7,0.2615,2,0.1028,11,0.4377,4,0.6857,1,0.0644,2,0.0721,2,0.0767,1,0.0644,1,0.0438,8,0.6867,15,3.4162,7,0.5040,7,0.5480,5,0.5344,2,0.0514,0,0.0000,5,0.8666,4,0.1209,2,0.0714,3,0.0837,1,0.0123,0,0.0000
030300040402,8,0.1995,11,0.2286,11,0.2767,4,0.0852,3,0.0666,1,0.0414,5,0.1798,3,0.0645,2,0.0318,11,0.4802,23,2.3556,13,0.8007,5,0.1100,0,0.0000,16,1.1952,16,1.1913,8,1.0722,5,0.1381,1,0.0318,12,0.5234,3,0.0901,18,1.8028,9,0.1674,17,0.4253,15,0.4194,7,0.1223,15,0.8204,13,0.9064,10,0.9137,6,0.1241,1,0.0252,1,0.0252,1,0.0252,0,0.0000,1,0.0079,1,0.0079,1,0.0079,1,0.0079,1,0.0079,1,0.0079,4,0.0483,4,0.0483,3,0.0483,4,0.1096,10,0.3526,6,0.2577,11,0.7710,9,0.2201,7,0.1907,4,0.0517,3,0.0755,5,0.1098,5,0.0937,3,0.0713,1,0.0020,2,0.0318,2,0.0360,3,0.0861,2,0.0395,1,0.0395,7,0.1419,1,0.0395,8,0.1750,9,0.2002,4,0.0811,4,0.0811,4,0.0811,4,0.0811,5,0.0962,5,0.0962,2,0.0318,4,0.4421,14,0.7678,7,0.2199,10,0.5026,11,0.5065,4,0.1289,2,0.0318,1,0.0020,2,0.0318,8,0.1842,3,0.0713,13,0.3431,5,0.4414,1,0.0414,2,0.0434,2,0.0555,1,0.0414,1,0.0318,10,0.6492,17,1.8683,7,0.4102,7,0.4612,5,0.4347,3,0.0338,1,0.0755,6,0.7894,4,0.0663,2,0.0580,4,0.1339,2,0.0896,1,0.0755
030300040403,8,0.2490,11,0.2778,11,0.3426,4,0.1061,3,0.0772,1,0.0512,5,0.2078,3,0.0802,1,0.0416,9,0.5082,19,2.7438,11,0.9839,4,0.1325,0,0.0000,15,1.4346,14,1.4309,7,1.2569,4,0.1783,1,0.0416,10,0.7465,3,0.1064,16,2.4570,9,0.2105,15,0.3805,14,0.3769,7,0.1586,12,0.8078,12,1.0782,9,1.2897,5,0.1564,1,0.0392,1,0.0392,1,0.0392,0,0.0000,1,0.0077,1,0.0077,1,0.0077,1,0.0077,1,0.0077,1,0.0077,3,0.0682,3,0.0682,3,0.0682,3,0.1297,8,0.4467,5,0.3152,10,0.8935,8,0.2829,6,0.2499,3,0.0589,2,0.1053,4,0.1448,4,0.1118,2,0.0851,0,0.0000,1,0.0416,2,0.0452,3,0.1031,1,0.0435,1,0.0435,6,0.1737,1,0.0435,7,0.2073,8,0.2465,3,0.1005,3,0.1005,3,0.1005,3,0.1005,4,0.1218,4,0.1218,1,0.0416,4,0.5047,13,0.9071,5,0.2784,9,0.6313,10,0.6349,4,0.1557,1,0.0416,0,0.0000,1,0.0416,7,0.2196,2,0.0851,11,0.3299,4,0.6153,1,0.0512,1,0.0512,2,0.0745,1,0.0512,1,0.0416,8,0.6944,14,2.5482,7,0.5161,7,0.5867,5,0.5239,1,0.0416,0,0.0000,5,0.9417,4,0.0765,2,0.0781,3,0.0799,1,0.0232,0,0.0000
