HUC12RNG,NS_CA_4.2.10c,UR_CA_4.2.10c,NS_CA_4.2.11c,UR_CA_4.2.11c,NS_CA_4.2.12,UR_CA_4.2.12,NS_CA_4.2.13c,UR_CA_4.2.13c,NS_CA_4.2.14,UR_CA_4.2.14,NS_CA_4.2.6a,UR_CA_4.2.6a,NS_CA_4.2.7c,UR_CA_4.2.7c,NS_CA_4.2.8c,UR_CA_4.2.8c,NS_CA_4.2.9c,UR_CA_4.2.9c,NS_CT_4.4.1,UR_CT_4.4.1,NS_CT_4.4.11,UR_CT_4.4.11,NS_CT_4.4.13,UR_CT_4.4.13,NS_CT_4.4.14u,UR_CT_4.4.14u,NS_CT_4.4.15,UR_CT_4.4.15,NS_CT_4.4.16,UR_CT_4.4.16,NS_CT_4.4.17h,UR_CT_4.4.17h,NS_CT_4.4.17s,UR_CT_4.4.17s,NS_CT_4.4.17w,UR_CT_4.4.17w,NS_CT_4.4.18,UR_CT_4.4.18,NS_CT_4.4.8,UR_CT_4.4.8,NS_CT_4.4.9,UR_CT_4.4.9,NS_CW_4.3.10,UR_CW_4.3.10,NS_CW_4.3.11,UR_CW_4.3.11,NS_CW_4.3.2,UR_CW_4.3.2,NS_CW_4.3.3,UR_CW_4.3.3,NS_CW_4.3.4,UR_CW_4.3.4,NS_CW_4.3.6,UR_CW_4.3.6,NS_CW_4.3.7,UR_CW_4.3.7,NS_CW_4.3.8,UR_CW_4.3.8,NS_CW_4.3.9,UR_CW_4.3.9,NS_CW_4.4.14w,UR_CW_4.4.14w,NS_MA_4.2.13a,UR_MA_4.2.13a,NS_MA_4.2.13b,UR_MA_4.2.13b,NS_MA_4.2.13c,UR_MA_4.2.13c,NS_MA_4.2.6a,UR_MA_4.2.6a,NS_MA_4.2.7a,UR_MA_4.2.7a,NS_MA_4.2.7b,UR_MA_4.2.7b,NS_MA_4.2.7c,UR_MA_4.2.7c,NS_MA_4.2.8a,UR_MA_4.2.8a,NS_MA_4.2.8b,UR_MA_4.2.8b,NS_MA_4.2.8c,UR_MA_4.2.8c,NS_MA_4.2.9a,UR_MA_4.2.9a,NS_MA_4.2.9b,UR_MA_4.2.9b,NS_MA_4.2.9c,UR_MA_4.2.9c,NS_MT_4.4.1,UR_MT_4.4.1,NS_MT_4.4.10,UR_MT_4.4.10,NS_MT_4.4.11,UR_MT_4.4.11,NS_MT_4.4.12,UR_MT_4.4.12,NS_MT_4.4.17h,UR_MT_4.4.17h,NS_MT_4.4.17s,UR_MT_4.4.17s,NS_MT_4.4.17w,UR_MT_4.4.17w,NS_MT_4.4.18,UR_MT_4.4.18,NS_MT_4.4.2,UR_MT_4.4.2,NS_MT_4.4.3,UR_MT_4.4.3,NS_MT_4.4.4,UR_MT_4.4.4,NS_MT_4.4.5,UR_MT_4.4.5,NS_MT_4.4.6,UR_MT_4.4.6,NS_MT_4.4.7,UR_MT_4.4.7,NS_MT_4.4.8,UR_MT_4.4.8,NS_MW_4.3.1,UR_MW_4.3.1,NS_MW_4.3.10,UR_MW_4.3.10,NS_MW_4.3.5,UR_MW_4.3.5,NS_MW_4.3.9,UR_MW_4.3.9,NS_PA_4.2.13b,UR_PA_4.2.13b,NS_PA_4.2.13c,UR_PA_4.2.13c,NS_PA_4.2.6a,UR_PA_4.2.6a,NS_PA_4.2.7b,UR_PA_4.2.7b,NS_PA_4.2.7c,UR_PA_4.2.7c,NS_PA_4.2.8b,UR_PA_4.2.8b,NS_PA_4.2.8c,UR_PA_4.2.8c,NS_PA_4.2.9b,UR_PA_4.2.9b,NS_PA_4.2.9c,UR_PA_4.2.9c,NS_PT_4.4.1,UR_PT_4.4.1,NS_PT_4.4.10,UR_PT_4.4.10,NS_PT_4.4.11,UR_PT_4.4.11,NS_PT_4.4.13,UR_PT_4.4.13,NS_PT_4.4.17h,UR_PT_4.4.17h,NS_PT_4.4.17s,UR_PT_4.4.17s,NS_PT_4.4.17w,UR_PT_4.4.17w,NS_PT_4.4.18,UR_PT_4.4.18,NS_PT_4.4.5,UR_PT_4.4.5,NS_PT_4.4.8,UR_PT_4.4.8,NS_PT_4.4.9,UR_PT_4.4.9,NS_PW_4.3.10,UR_PW_4.3.10,NS_PW_4.3.5,UR_PW_4.3.5,NS_PW_4.3.9,UR_PW_4.3.9,NS_SA_4.2.13c,UR_SA_4.2.13c,NS_SA_4.2.6a,UR_SA_4.2.6a,NS_SA_4.2.7c,UR_SA_4.2.7c,NS_SA_4.2.8c,UR_SA_4.2.8c,NS_SA_4.2.9c,UR_SA_4.2.9c,NS_ST_4.4.1,UR_ST_4.4.1,NS_ST_4.4.11,UR_ST_4.4.11,NS_ST_4.4.13,UR_ST_4.4.13,NS_ST_4.4.17h,UR_ST_4.4.17h,NS_ST_4.4.17s,UR_ST_4.4.17s,NS_ST_4.4.17w,UR_ST_4.4.17w,NS_ST_4.4.18,UR_ST_4.4.18,NS_ST_4.4.9,UR_ST_4.4.9,NS_SW_4.3.10,UR_SW_4.3.10,NS_SW_4.3.11,UR_SW_4.3.11,NS_SW_4.3.4,UR_SW_4.3.4,NS_SW_4.3.5,UR_SW_4.3.5,NS_SW_4.3.7,UR_SW_4.3.7,NS_SW_4.3.8,UR_SW_4.3.8,NS_SW_4.3.9,UR_SW_4.3.9
030102050301,20,2.9933,29,5.1107,35,5.2288,23,3.3355,18,3.1896,1,0.1413,4,0.5005,11,1.2974,8,0.9239,2,0.1875,17,1.6764,22,2.2367,24,3.2580,16,2.7713,16,3.3842,23,2.7755,21,2.3527,9,0.9365,13,1.5735,1,0.0737,20,3.2737,9,1.2752,19,2.1911,43,8.0574,30,4.8735,29,4.7264,31,5.8080,20,3.0628,23,2.8642,11,1.6649,12,0.9759,2,0.2058,2,0.2058,2,0.2058,0,0.0000,2,0.1602,2,0.1602,2,0.1602,3,0.2826,3,0.2826,3,0.2826,6,0.7208,6,0.7208,5,0.6069,4,0.3672,12,1.1593,15,1.3941,18,1.6419,16,1.5835,10,0.8514,8,0.8214,10,0.8723,12,1.0164,13,1.1418,14,1.3810,1,0.0937,2,0.1875,3,0.3718,4,0.4643,7,0.6318,3,0.2530,15,1.6884,6,0.5098,22,2.8862,24,3.1587,1,0.1413,6,0.5757,8,0.8483,7,0.6752,9,0.9477,10,1.0486,12,1.3212,2,0.1875,8,0.7870,24,2.2392,10,0.9030,16,1.7386,15,1.4718,9,0.9578,12,1.1925,1,0.0937,2,0.1875,17,1.5882,8,0.8005,22,2.4723,14,1.4071,13,1.7619,1,0.1413,5,0.5942,9,1.0173,9,1.0489,1,0.0737,14,1.3795,16,1.5812,12,1.3637,11,1.0488,9,0.9365,10,1.0842,4,0.3974,2,0.2069,8,0.8792,11,1.6053,7,0.9629,10,1.1620,10,1.1642,4,0.4424
030102050302,20,2.3971,31,5.3482,36,4.6718,24,3.1521,19,3.2118,1,0.1086,4,0.3892,12,1.1461,8,0.7334,2,0.1433,17,1.2362,22,1.6347,25,2.7461,17,2.7918,17,3.6997,24,2.7439,21,1.8095,9,0.7356,14,1.5430,1,0.0563,19,2.2752,9,0.9935,19,1.5972,47,8.8184,30,3.5641,29,3.4584,33,6.1046,19,2.1778,22,1.9747,12,1.3510,12,0.7864,2,0.1573,2,0.1573,2,0.1573,0,0.0000,2,0.1224,2,0.1224,2,0.1224,3,0.2159,3,0.2159,3,0.2159,6,0.5480,6,0.5480,5,0.4610,4,0.2806,12,0.8214,14,0.9299,17,1.1220,16,1.5323,10,0.6506,8,0.6277,10,0.6982,12,0.7770,12,0.8030,12,0.8370,1,0.0719,2,0.1433,3,0.2841,4,0.3547,6,0.4118,2,0.1224,13,1.0011,5,0.3186,23,2.5674,25,2.7824,1,0.1086,6,0.4400,8,0.6550,7,0.5160,9,0.7310,10,0.8140,12,1.0290,2,0.1433,8,0.5366,23,1.5952,10,0.6173,16,1.6779,15,1.1375,9,0.7518,12,0.9628,1,0.0719,2,0.1433,16,1.0820,7,0.5413,21,1.6775,13,1.0666,13,1.5998,1,0.1086,5,0.4612,9,0.7583,9,0.8705,1,0.0563,14,1.0081,16,1.1324,12,1.3914,11,0.8214,9,0.7356,10,0.8804,4,0.3037,2,0.1587,8,0.6692,11,1.1482,7,0.7531,9,0.7566,10,0.8931,4,0.4003
030102050303,23,6.2914,30,8.7885,38,10.1924,26,7.1200,24,9.5668,1,0.1916,4,0.6870,12,2.1004,8,1.3041,2,0.2530,17,2.2074,22,2.9030,25,4.9198,20,7.4240,20,9.4155,23,3.9182,21,3.2172,9,1.3119,13,2.1713,1,0.0994,19,4.1011,9,1.8612,19,2.8645,52,19.6097,31,6.6788,30,6.4894,34,11.3513,19,3.9013,22,3.5374,11,2.3069,12,1.3848,2,0.2777,4,1.5592,4,1.5592,0,0.0000,2,0.2161,2,0.2161,2,0.2161,3,0.3812,3,0.3812,3,0.3812,6,1.0815,6,1.0815,5,0.9279,4,0.4953,12,1.4585,16,1.6714,19,1.9989,16,2.3184,10,1.1487,8,1.1082,10,1.2283,12,1.3718,13,1.4218,14,1.4957,1,0.1270,2,0.2530,3,0.5017,4,0.6264,7,0.7311,3,0.2202,14,1.9778,6,0.5666,25,6.1784,27,6.5578,1,0.1916,6,0.7767,8,1.1561,7,0.9109,9,1.2903,10,1.5584,12,1.9378,2,0.2530,8,0.9591,24,2.8455,10,1.1045,16,2.5857,15,2.0244,9,1.3406,12,1.7087,1,0.1270,2,0.2530,17,1.9110,8,0.9597,22,3.2570,14,1.9161,15,4.1481,1,0.1916,5,0.8140,9,1.4665,9,1.5657,1,0.0994,14,1.8048,16,2.0162,12,2.0799,11,1.4634,9,1.3119,10,1.5633,4,0.5361,2,0.2801,8,1.1838,11,2.3184,7,1.3484,9,1.3547,10,1.5823,4,0.7357
030102050304,23,7.2296,31,11.0300,39,11.8161,26,8.2297,30,11.8974,1,0.2138,4,0.7670,12,2.3778,8,1.4619,2,0.2830,17,2.4755,22,3.2112,25,5.5915,23,9.1772,24,12.2737,24,5.3255,21,3.7789,9,1.4731,14,3.1080,1,0.1114,19,4.5503,9,2.0658,19,3.1666,59,25.5064,30,7.4154,29,7.1922,37,15.3502,19,4.3274,22,3.8869,12,2.7811,12,1.5817,2,0.3106,4,1.8665,4,1.8665,0,0.0000,2,0.2418,2,0.2418,2,0.2418,3,0.4267,3,0.4267,3,0.4267,6,1.2039,6,1.2039,5,1.0323,4,0.5545,12,1.6369,14,1.8515,17,2.2183,16,2.7131,10,1.2864,8,1.2411,10,1.4041,12,1.5354,12,1.5874,12,1.6547,1,0.1419,2,0.2830,3,0.5621,4,0.7018,6,0.8133,2,0.2418,13,2.1312,5,0.6298,25,7.1426,27,7.5659,1,0.2138,6,0.8684,8,1.2917,7,1.0187,9,1.4420,10,1.7407,12,2.1640,2,0.2830,8,1.0738,23,3.1850,10,1.2469,16,2.9716,15,2.2484,9,1.5052,12,1.9456,1,0.1419,2,0.2830,16,2.1389,7,1.0689,21,3.6149,13,2.1555,15,4.7798,1,0.2138,5,0.9089,9,1.5926,9,1.7651,1,0.1114,14,2.0240,16,2.2515,12,2.4393,11,1.6428,9,1.4731,10,1.7824,4,0.6002,2,0.3129,8,1.3081,11,2.5669,7,1.4995,9,1.5074,10,1.7568,4,0.8384
030102050305,23,5.1586,31,7.8817,39,9.0374,26,5.8502,31,12.2164,1,0.0859,4,0.4218,12,1.5322,8,0.9303,2,0.2072,17,1.7036,20,1.8313,25,4.0488,24,8.7491,25,11.1783,23,3.6360,20,2.4463,9,0.9891,14,2.2910,1,0.0814,19,3.2737,9,1.3675,17,1.6752,61,22.4404,29,5.0237,28,4.8629,37,11.8300,19,3.1174,21,2.4601,12,1.8143,12,1.1616,2,0.2271,4,1.3696,4,1.3696,0,0.0000,2,0.1768,2,0.1768,2,0.1768,3,0.3119,3,0.3119,3,0.3119,6,0.8816,6,0.8816,5,0.7558,4,0.4056,12,1.1296,14,1.2862,17,1.5734,16,1.9835,10,0.9383,8,0.9052,10,1.0271,12,1.1233,12,1.1388,12,1.1877,1,0.1015,2,0.2072,3,0.4108,4,0.5129,6,0.5952,2,0.1768,12,1.2535,5,0.4604,25,5.1935,27,5.3636,1,0.0859,6,0.6357,8,0.8058,7,0.7455,9,0.9156,10,1.2747,12,1.4448,2,0.2072,8,0.7203,23,2.1763,10,0.8672,15,1.8777,14,1.3470,9,1.0103,12,1.3838,1,0.1015,2,0.2072,16,1.5421,7,0.7113,20,2.2996,13,1.5769,15,3.3230,1,0.0859,5,0.5233,8,0.7944,9,1.1525,1,0.0814,14,1.3497,15,1.3586,12,1.6972,11,1.1132,9,0.9891,10,1.2623,4,0.4390,2,0.1583,7,0.6917,10,1.4630,7,0.9939,9,0.9995,10,1.1526,4,0.6138
030102050401,21,1.7885,31,3.7413,37,3.4660,25,2.3726,23,3.0813,1,0.0720,4,0.2580,12,0.8080,8,0.4914,2,0.0950,17,0.8302,22,1.0155,25,1.8758,20,2.6380,20,3.3294,24,1.6734,21,1.1280,9,0.4685,14,1.0685,1,0.0373,18,1.4642,9,0.7028,19,1.0011,52,7.2740,29,2.3819,28,2.3070,34,4.3599,18,1.3891,21,1.2599,12,0.9514,12,0.5347,2,0.1043,3,0.2353,3,0.2353,0,0.0000,2,0.0811,2,0.0811,2,0.0811,3,0.1431,3,0.1431,3,0.1431,6,0.4044,6,0.4044,5,0.3468,4,0.1860,12,0.5490,14,0.6209,17,0.7184,16,0.9105,10,0.4313,8,0.4161,10,0.4709,12,0.5151,12,0.5324,12,0.5549,1,0.0477,2,0.0950,3,0.1883,4,0.2352,6,0.2730,2,0.0811,13,0.6750,5,0.2112,24,2.0068,26,2.1493,1,0.0720,6,0.2916,8,0.4342,7,0.3420,9,0.4845,10,0.5848,12,0.7273,2,0.0950,8,0.3601,23,1.0428,10,0.4185,16,0.9255,15,0.6823,9,0.4793,12,0.6526,1,0.0477,2,0.0950,16,0.7173,7,0.3588,21,1.1727,13,0.7231,14,1.2138,1,0.0720,5,0.3057,9,0.4858,9,0.5931,1,0.0373,14,0.6536,16,0.7400,12,0.7931,11,0.5254,9,0.4685,10,0.5981,4,0.2013,2,0.1052,8,0.4491,11,0.8218,7,0.5076,9,0.5100,10,0.5942,4,0.2814
030102050402,23,1.6733,31,2.5764,39,2.8488,26,1.9043,28,3.3936,1,0.0496,4,0.1777,12,0.5564,8,0.3384,2,0.0654,17,0.5716,21,0.6832,25,1.2917,22,2.4730,22,2.9492,23,1.1364,20,0.7608,9,0.3401,14,0.7358,1,0.0257,19,1.0603,9,0.4839,18,0.6733,55,6.0335,29,1.6538,28,1.6022,36,3.4644,19,1.0086,22,0.9197,12,0.6552,12,0.3682,2,0.0718,4,0.4325,4,0.4325,0,0.0000,2,0.0559,2,0.0559,2,0.0559,3,0.0986,3,0.0986,3,0.0986,6,0.2785,6,0.2785,5,0.2388,4,0.1281,12,0.3780,14,0.4275,17,0.5121,16,0.6270,10,0.2970,8,0.2865,10,0.3243,12,0.3547,12,0.3665,12,0.3820,1,0.0328,2,0.0654,3,0.1297,4,0.1619,6,0.1880,2,0.0559,12,0.4263,5,0.1454,25,1.6524,27,1.7505,1,0.0496,6,0.2008,8,0.2989,7,0.2355,9,0.3336,10,0.4027,12,0.5008,2,0.0654,8,0.2480,23,0.7355,10,0.2882,15,0.6213,14,0.4538,9,0.3475,12,0.4494,1,0.0328,2,0.0654,16,0.4939,7,0.2471,20,0.7690,13,0.4979,15,1.1063,1,0.0496,5,0.2105,8,0.2960,9,0.4084,1,0.0257,14,0.4675,16,0.5270,12,0.5636,11,0.3792,9,0.3401,10,0.4118,4,0.1386,2,0.0724,8,0.3092,10,0.5274,7,0.3496,9,0.3512,10,0.4091,4,0.1938
030102050403,23,1.8356,30,2.7701,39,3.1948,26,2.0901,29,3.9514,1,0.0546,4,0.1958,12,0.6132,8,0.3729,2,0.0721,17,0.6302,20,0.7152,25,1.4229,23,2.8755,23,3.4685,22,1.2171,19,0.8032,8,0.3394,14,0.8111,1,0.0283,18,1.1090,8,0.4643,17,0.7033,57,6.9756,27,1.6932,26,1.6371,36,3.8051,18,1.0537,21,0.9538,11,0.6513,12,0.4044,2,0.0791,4,0.4680,4,0.4680,0,0.0000,2,0.0616,2,0.0616,2,0.0616,3,0.1086,3,0.1086,3,0.1086,6,0.3069,6,0.3069,5,0.2631,4,0.1412,12,0.4159,14,0.4705,16,0.5290,16,0.6911,10,0.3274,8,0.3159,10,0.3575,12,0.3910,12,0.4041,12,0.4211,1,0.0354,2,0.0721,3,0.1430,4,0.1785,6,0.2072,2,0.0616,11,0.4001,5,0.1603,25,1.8126,27,1.9207,1,0.0546,6,0.2213,8,0.3295,7,0.2596,9,0.3677,10,0.4438,12,0.5519,2,0.0721,8,0.2734,22,0.7753,10,0.3169,14,0.6494,13,0.4648,8,0.3476,12,0.4954,1,0.0354,2,0.0721,16,0.5445,7,0.2724,19,0.7779,13,0.5488,15,1.2107,1,0.0546,5,0.2312,8,0.3255,9,0.4501,1,0.0283,13,0.4799,15,0.5430,11,0.5857,10,0.3826,8,0.3394,10,0.4532,4,0.1528,2,0.0798,8,0.3392,9,0.5116,7,0.3846,9,0.3864,10,0.4502,4,0.2136
030102050404,23,2.2641,31,3.6329,39,3.8713,26,2.5731,31,5.0024,1,0.0664,4,0.2381,12,0.7493,8,0.4551,2,0.0885,17,0.7654,20,0.8504,25,1.7414,23,3.5092,23,4.1703,22,1.6423,19,0.9819,8,0.4146,14,0.9921,1,0.0349,18,1.3545,9,0.6520,17,0.8411,59,8.8386,28,2.1547,27,2.0856,36,4.8426,18,1.2857,21,1.1457,12,0.8806,12,0.4952,2,0.0962,4,0.5862,4,0.5862,0,0.0000,2,0.0749,2,0.0749,2,0.0749,3,0.1321,3,0.1321,3,0.1321,6,0.3762,6,0.3762,5,0.3227,4,0.1729,12,0.5032,14,0.5693,16,0.6449,16,0.9989,10,0.3987,8,0.3842,10,0.4358,12,0.4780,12,0.4890,12,0.5093,1,0.0440,2,0.0885,3,0.1750,4,0.2184,6,0.2529,2,0.0749,12,0.5720,5,0.1949,25,2.2360,27,2.3675,1,0.0664,6,0.2699,8,0.4014,7,0.3166,9,0.4481,10,0.5438,12,0.6753,2,0.0885,8,0.3287,22,0.9412,10,0.3879,14,0.9484,13,0.5673,8,0.4238,12,0.6051,1,0.0440,2,0.0885,16,0.6599,7,0.3326,20,1.0362,13,0.6717,15,1.4939,1,0.0664,5,0.2821,8,0.3974,9,0.5497,1,0.0349,13,0.5871,15,0.6452,11,0.8709,10,0.4675,8,0.4146,10,0.5551,4,0.1870,2,0.0973,8,0.3958,10,0.7104,7,0.4704,9,0.4737,10,0.5507,4,0.2621
030102050405,23,2.0676,31,3.2478,39,3.6085,26,2.3888,31,5.0058,1,0.0473,4,0.1697,12,0.6038,8,0.3620,2,0.0856,17,0.6357,20,0.6492,25,1.5683,23,3.3510,24,4.3531,22,1.3876,19,0.8136,8,0.3279,14,0.8565,1,0.0336,19,1.1956,9,0.5320,17,0.6107,60,8.8699,29,1.8778,28,1.8311,37,4.7934,19,1.1258,22,0.8940,12,0.6797,12,0.3988,2,0.0772,4,0.5491,4,0.5491,0,0.0000,2,0.0600,2,0.0600,2,0.0600,3,0.1093,3,0.1093,3,0.1093,6,0.3426,6,0.3426,5,0.2906,4,0.1530,12,0.4086,14,0.4543,16,0.5106,16,0.8710,10,0.3442,8,0.3252,10,0.3749,12,0.3982,12,0.4013,12,0.4192,1,0.0314,2,0.0856,3,0.1586,4,0.1894,6,0.2095,2,0.0600,12,0.4449,5,0.1541,25,2.0919,27,2.1856,1,0.0473,6,0.2216,8,0.3153,7,0.2643,9,0.3580,10,0.4808,12,0.5745,2,0.0856,8,0.2738,22,0.7731,10,0.3274,14,0.8318,13,0.4803,8,0.3489,12,0.5311,1,0.0314,2,0.0856,16,0.5466,7,0.2847,20,0.8549,13,0.6074,15,1.3623,1,0.0473,5,0.2011,8,0.2993,9,0.4587,1,0.0336,13,0.4842,15,0.4941,11,0.7460,10,0.3777,8,0.3279,10,0.4697,4,0.1507,2,0.0692,8,0.2678,10,0.5782,7,0.3833,9,0.3743,10,0.4497,4,0.2536
030102050406,16,7.2274,14,1.7453,29,11.0951,18,6.9139,29,25.7108,0,0.0000,0,0.0000,5,1.1383,3,0.5000,2,0.0409,3,0.0754,2,0.0409,11,1.1014,17,13.2790,22,15.5332,3,0.0724,5,0.1140,1,0.0345,5,1.2047,1,0.0161,3,0.0683,4,0.5298,1,0.0161,43,27.5286,8,1.0456,8,1.0456,22,8.0760,3,0.0789,2,0.0456,4,0.0897,2,0.0328,0,0.0000,2,2.6682,2,2.6682,0,0.0000,0,0.0000,0,0.0000,0,0.0000,0,0.0000,0,0.0000,0,0.0000,4,1.0265,4,1.0265,3,1.0017,2,0.0409,2,0.0409,0,0.0000,2,0.0409,3,0.0752,2,0.0409,1,0.0248,3,0.0752,2,0.0409,2,0.0409,2,0.0409,0,0.0000,2,0.0409,1,0.0161,1,0.0161,1,0.0248,0,0.0000,2,0.0409,0,0.0000,20,7.6782,20,7.6782,0,0.0000,2,0.0409,2,0.0409,3,0.0576,3,0.0576,7,1.2586,7,1.2586,2,0.0409,0,0.0000,3,0.0754,2,0.0409,4,0.1097,3,0.0754,1,0.0345,5,0.1431,0,0.0000,2,0.0409,3,0.0683,3,0.0742,6,0.7583,7,0.7851,9,4.0781,0,0.0000,0,0.0000,2,0.2160,4,0.7003,1,0.0161,3,0.0754,2,0.0409,3,0.0849,2,0.0506,1,0.0345,4,0.1097,0,0.0000,0,0.0000,1,0.0161,2,0.6567,1,0.0345,2,0.0506,1,0.0295,4,0.7003
030102050501,20,1.4922,30,3.0911,35,2.7827,23,1.8875,17,1.5716,1,0.0709,4,0.2543,11,0.6038,8,0.4732,2,0.0936,17,0.7788,22,0.9985,24,1.6124,14,1.2375,14,1.6436,24,1.5718,21,1.1992,9,0.4295,14,0.7762,1,0.0368,18,1.4181,9,0.6475,18,0.8833,42,4.4798,28,2.1490,27,2.0819,32,3.5912,19,1.4272,22,1.1616,10,0.7330,12,0.4946,2,0.1027,2,0.1027,2,0.1027,0,0.0000,2,0.0800,2,0.0800,2,0.0800,3,0.1411,3,0.1411,3,0.1411,6,0.3149,6,0.3149,5,0.2581,4,0.1833,12,0.5413,14,0.6298,17,0.7418,16,0.9347,10,0.4250,8,0.4100,10,0.4469,12,0.5076,12,0.5155,12,0.5468,1,0.0470,2,0.0936,3,0.1856,4,0.2318,6,0.2690,2,0.0800,13,0.6844,5,0.2081,22,1.5031,24,1.6435,1,0.0709,6,0.2874,8,0.4278,7,0.3370,9,0.4775,10,0.4842,12,0.6247,2,0.0936,8,0.3728,23,1.0043,10,0.4147,16,0.9806,15,0.6902,9,0.4401,12,0.5687,1,0.0470,2,0.0936,16,0.7072,7,0.3536,20,1.0067,13,0.6786,13,0.9760,1,0.0709,5,0.3013,9,0.5092,9,0.5506,1,0.0368,14,0.6208,16,0.6704,12,0.7935,11,0.4855,9,0.4295,10,0.5149,4,0.1984,2,0.1037,8,0.3474,10,0.6431,7,0.4430,9,0.4454,10,0.5855,4,0.2434
030102050502,22,4.5520,31,9.3739,38,8.8129,25,5.9506,29,9.9868,1,0.1737,4,0.6228,12,1.9283,8,1.1861,2,0.2231,17,2.0252,22,2.5764,25,4.4999,24,9.2341,25,11.5743,24,4.7950,21,2.9984,9,1.1832,14,2.5641,1,0.0901,19,3.7362,9,1.6962,19,2.5369,59,21.7149,30,6.0013,29,5.8239,36,12.3626,19,3.5356,22,3.2404,11,2.0798,12,1.2787,2,0.2517,3,0.8251,3,0.8251,0,0.0000,2,0.1959,2,0.1959,2,0.1959,3,0.3455,3,0.3455,3,0.3455,6,0.9592,6,0.9592,5,0.8261,4,0.4427,12,1.3505,14,1.5349,17,1.8207,16,2.6651,10,1.0345,8,0.9978,10,1.1304,12,1.2368,12,1.2740,12,1.3329,1,0.1151,2,0.2231,3,0.4546,4,0.5675,6,0.6528,2,0.1959,13,1.6915,5,0.5098,24,5.0990,26,5.4430,1,0.1737,6,0.6978,8,1.0418,7,0.8195,9,1.1634,10,1.3945,12,1.7385,2,0.2231,8,0.9055,23,2.5950,10,1.0326,16,2.8057,15,1.7380,9,1.2091,12,1.5604,1,0.1151,2,0.2231,16,1.7569,7,0.8600,21,2.9079,13,1.7393,14,3.1784,1,0.1737,5,0.7379,9,1.2415,9,1.4317,1,0.0901,14,1.6558,16,1.8634,12,2.4440,11,1.3204,9,1.1832,10,1.4286,4,0.4858,2,0.2539,8,1.0730,11,2.0308,7,1.2166,9,1.2223,10,1.4341,4,0.6793
030102050503,23,5.6760,31,8.9513,39,9.8248,26,6.4709,33,13.5333,1,0.1684,4,0.6037,12,1.8809,8,1.1399,2,0.2223,17,1.8781,21,2.1272,25,4.3764,26,10.1145,27,12.6073,23,4.3124,20,2.6922,9,1.1117,14,2.4875,1,0.0873,19,3.4483,9,1.5149,18,2.0951,61,24.4317,29,5.3051,28,5.1503,37,13.1204,19,3.3065,22,2.9383,11,1.8636,12,1.2378,2,0.2440,4,1.4695,4,1.4695,0,0.0000,2,0.1899,2,0.1899,2,0.1899,3,0.3349,3,0.3349,3,0.3349,6,0.9365,6,0.9365,5,0.8015,4,0.4352,12,1.2201,14,1.3752,17,1.6961,16,2.4614,10,0.9963,8,0.9736,10,1.0759,12,1.2052,12,1.1971,12,1.2497,1,0.1116,2,0.2223,3,0.4408,4,0.5503,6,0.6256,2,0.1899,12,1.2925,5,0.4810,25,5.6050,27,5.9385,1,0.1684,6,0.6824,8,1.0159,7,0.8003,9,1.1337,10,1.3584,12,1.6919,2,0.2223,8,0.7783,23,2.3909,10,0.9298,15,2.4317,14,1.4778,9,1.1498,12,1.5140,1,0.1116,2,0.2223,16,1.6299,7,0.8396,20,2.4572,13,1.6789,15,3.7593,1,0.1684,5,0.7153,8,0.9926,9,1.3878,1,0.0873,14,1.5287,16,1.6317,12,2.2356,11,1.2448,9,1.1117,10,1.3994,4,0.4710,2,0.2461,8,0.9720,10,1.6494,7,1.1745,9,1.1800,10,1.3770,4,0.6585
030102050504,23,2.7579,31,4.2917,39,4.8276,26,3.1510,33,7.0658,1,0.0704,4,0.2525,12,0.8546,8,0.5118,2,0.1126,17,0.8313,20,0.9276,25,2.0987,26,5.3878,28,7.1528,22,1.9489,19,1.1980,8,0.4541,14,1.1356,1,0.0442,19,1.5399,9,0.7516,17,0.9189,62,12.6158,30,2.6118,29,2.5385,37,6.3424,19,1.4794,22,1.3290,11,0.8908,12,0.5469,2,0.1020,4,0.7227,4,0.7227,0,0.0000,2,0.0794,2,0.0794,2,0.0794,3,0.1401,3,0.1401,3,0.1401,6,0.4515,6,0.4515,5,0.3832,4,0.2016,12,0.5395,14,0.5903,16,0.7016,16,1.1590,10,0.4417,8,0.4191,10,0.4970,12,0.5237,12,0.5232,12,0.5452,1,0.0467,2,0.1126,3,0.2031,4,0.2489,6,0.2903,2,0.0794,13,0.7449,5,0.2067,25,2.7816,27,2.9210,1,0.0704,6,0.3050,8,0.4445,7,0.3623,9,0.5018,10,0.6518,12,0.7913,2,0.1126,8,0.3351,22,1.0184,10,0.4292,14,1.1138,13,0.6355,8,0.4647,12,0.7073,1,0.0467,2,0.1126,16,0.7174,7,0.3867,21,1.3108,13,0.8064,15,1.8088,1,0.0704,5,0.2992,9,0.5563,9,0.6385,1,0.0442,13,0.6548,15,0.7229,11,1.0165,10,0.5175,8,0.4541,10,0.6379,4,0.1970,2,0.1029,8,0.4472,11,0.9187,7,0.5133,9,0.5313,10,0.5956,4,0.3335
